1 1.44073 0
2 1.49098 0.0355361
3 1.4913 0.0236922
4 1.4922 0.0177862
5 1.4861 0.0152395
6 1.48339 0.0129392
7 1.4778 0.0122362
8 1.48009 0.0109179
9 1.47912 0.00974714
10 1.48293 0.00948668
11 1.48458 0.00876684
12 1.4848 0.00803895
13 1.48353 0.00751998
14 1.48538 0.00720603
15 1.48432 0.00680312
16 1.49158 0.00949489
17 1.48779 0.00966538
18 1.48833 0.00914354
19 1.48802 0.00866759
20 1.48593 0.00848183
21 1.48823 0.00838495
22 1.48732 0.0080529
23 1.4905 0.00830496
24 1.49 0.00797367
25 1.4905 0.00767029
26 1.49017 0.00738238
27 1.48981 0.00711784
28 1.49053 0.00690055
29 1.49061 0.00666303
30 1.4916 0.00651314
31 1.49045 0.00640225
32 1.48873 0.00642977
33 1.49019 0.00639834
34 1.49063 0.00622535
35 1.48923 0.00620416
36 1.48841 0.00608472
37 1.48913 0.00596228
38 1.49243 0.00665535
39 1.49253 0.0064855
40 1.49159 0.00639131
41 1.49164 0.00623565
42 1.49087 0.00613454
43 1.49165 0.0060405
44 1.49175 0.00590412
45 1.49181 0.00577325
46 1.4915 0.00565635
47 1.49178 0.00554299
48 1.49254 0.00547972
49 1.49269 0.0053698
50 1.49221 0.00528326
51 1.49184 0.00519256
52 1.49089 0.00518065
53 1.49183 0.00516849
54 1.492 0.0050755
55 1.49208 0.00498384
56 1.49216 0.00489554
57 1.49237 0.00481403
58 1.49153 0.00480393
59 1.49072 0.00479007
60 1.48981 0.00479559
61 1.49009 0.00472501
62 1.48986 0.00465431
63 1.48988 0.00458045
64 1.49022 0.00452181
65 1.49047 0.0044591
66 1.49105 0.00442943
67 1.49086 0.00436744
68 1.49017 0.00435717
69 1.49038 0.00429899
70 1.48955 0.00431726
71 1.4903 0.00432115
72 1.49069 0.00427864
73 1.49194 0.00440049
74 1.49301 0.00446857
75 1.49327 0.00441631
76 1.49301 0.00436539
77 1.49262 0.00432654
78 1.49256 0.00427151
79 1.49236 0.0042222
80 1.4921 0.00417694
81 1.49258 0.00415242
82 1.49191 0.00415588
83 1.4918 0.00410713
84 1.49185 0.00405845
85 1.49247 0.00405844
86 1.49123 0.00419524
87 1.49137 0.00414906
88 1.49236 0.00421998
89 1.49276 0.00419152
90 1.49187 0.00423961
91 1.49272 0.00427893
92 1.49263 0.00423341
93 1.49297 0.004201
94 1.49415 0.00432082
95 1.49458 0.00429673
96 1.49452 0.00425248
97 1.49458 0.00420911
98 1.49507 0.00419402
99 1.49448 0.00419253
100 1.49395 0.0041833
101 1.49337 0.00418208
102 1.49348 0.00414249
103 1.49343 0.00410262
104 1.49328 0.00406567
105 1.49337 0.00402785
106 1.49339 0.00398991
107 1.49295 0.00397704
108 1.4933 0.00395559
109 1.49366 0.00393528
110 1.4937 0.00389972
111 1.49406 0.00388172
112 1.49373 0.00386121
113 1.49342 0.00383918
114 1.49362 0.00381027
115 1.49359 0.00377725
116 1.49403 0.00377098
117 1.49485 0.00382577
118 1.49465 0.0037983
119 1.49498 0.00378074
120 1.49515 0.00375308
121 1.49494 0.00372804
122 1.49528 0.00371235
123 1.49505 0.0036888
124 1.49536 0.00367203
125 1.49534 0.00364273
126 1.49537 0.00361394
127 1.49522 0.00358856
128 1.49519 0.00356071
129 1.49537 0.00353765
130 1.49569 0.00352504
131 1.49583 0.00350096
132 1.49644 0.00352803
133 1.49624 0.00350715
134 1.49633 0.00348202
135 1.49665 0.00347087
136 1.49678 0.00344779
137 1.49692 0.00342559
138 1.49693 0.00340079
139 1.49679 0.0033793
140 1.4969 0.00335703
141 1.49705 0.00333662
142 1.49697 0.00331407
143 1.4972 0.00329845
144 1.49751 0.00329028
145 1.49708 0.00329505
146 1.49733 0.00328173
147 1.49735 0.00325947
148 1.49741 0.003238
149 1.4974 0.00321628
150 1.4973 0.00319641
151 1.49766 0.00319486
152 1.49758 0.00317491
153 1.49736 0.00316171
154 1.49733 0.0031413
155 1.49745 0.00312341
156 1.49795 0.00314352
157 1.49803 0.00312441
158 1.49799 0.00310482
159 1.49819 0.00309169
160 1.49865 0.00310631
161 1.49853 0.00308951
162 1.49858 0.00307094
163 1.49854 0.00305244
164 1.49855 0.00303384
165 1.49838 0.00302012
166 1.49845 0.00300283
167 1.49826 0.00299085
168 1.49833 0.00297388
169 1.49832 0.00295632
170 1.49804 0.00295227
171 1.49776 0.00294816
172 1.49774 0.00293107
173 1.49792 0.00291948
174 1.49803 0.00290494
175 1.49798 0.00288889
176 1.49814 0.00287714
177 1.49804 0.00286248
178 1.4981 0.00284685
179 1.49805 0.00283135
180 1.49796 0.00281708
181 1.49767 0.00281658
182 1.49787 0.00280873
183 1.49799 0.00279584
184 1.49804 0.00278102
185 1.49818 0.00276957
186 1.49878 0.00281912
187 1.49891 0.00280699
188 1.49869 0.00280019
189 1.49878 0.00278684
190 1.4988 0.00277221
191 1.49863 0.0027626
192 1.4989 0.00276066
193 1.49916 0.00275866
194 1.49928 0.00274721
195 1.49934 0.00273386
196 1.49922 0.0027228
197 1.49912 0.00271087
198 1.49939 0.0027104
199 1.4997 0.00271484
200 1.49984 0.00270511
