1 6.37112 0
2 5.60615 0.540919
3 5.37627 0.406534
4 5.28645 0.314666
5 5.22443 0.257772
6 5.18557 0.217721
7 5.15262 0.189094
8 5.13711 0.166092
9 5.12014 0.148502
10 5.12332 0.133685
11 5.10269 0.123115
12 5.09927 0.112902
13 5.08837 0.104742
14 5.0857 0.0972948
15 5.07521 0.0913727
16 5.05815 0.0872393
17 5.057 0.0821151
18 5.05625 0.0775566
19 5.0474 0.0739784
20 5.05037 0.0703392
21 5.04659 0.0670912
22 5.03697 0.0647283
23 5.03699 0.061914
24 5.0334 0.0594381
25 5.03114 0.0571035
26 5.02655 0.0550913
27 5.02641 0.053051
28 5.02791 0.0511775
29 5.02628 0.0494386
30 5.02095 0.0480773
31 5.0195 0.0465485
32 5.01863 0.0451019
33 5.02255 0.0439052
34 5.02155 0.0426252
35 5.01921 0.0414715
36 5.01631 0.0404211
37 5.01338 0.0394347
38 5.01578 0.0384701
39 5.01641 0.0374889
40 5.0159 0.0365552
41 5.01838 0.0357478
42 5.01702 0.0349225
43 5.01305 0.0343356
44 5.01333 0.0335564
45 5.00982 0.0329936
46 5.00808 0.0323224
47 5.00297 0.0320368
48 5.00329 0.0313709
49 5.00111 0.0308061
50 5.00401 0.0303261
51 5.00466 0.0297383
52 5.00542 0.0291762
53 5.00475 0.0286334
54 5.00547 0.0281121
55 5.00775 0.0276933
56 5.01068 0.027353
57 5.00913 0.0269169
58 5.00735 0.0265113
59 5.00774 0.0260648
60 5.00559 0.0257188
61 5.00796 0.0254054
62 5.00804 0.0249958
63 5.00979 0.0246606
64 5.00982 0.0242753
65 5.01084 0.023923
66 5.01012 0.0235712
67 5.01297 0.0233908
68 5.01324 0.0230485
69 5.01424 0.0227361
70 5.0139 0.0224139
71 5.01191 0.0221866
72 5.01081 0.0219057
73 5.00958 0.0216402
74 5.00911 0.0213528
75 5.00846 0.021078
76 5.0083 0.0208013
77 5.00744 0.0205487
78 5.00808 0.0202952
79 5.00544 0.02021
80 5.00647 0.0199836
81 5.00865 0.0198554
82 5.01017 0.0196718
83 5.01218 0.0195365
84 5.01034 0.0193898
85 5.00844 0.0192552
86 5.00825 0.0190322
87 5.00698 0.0188562
88 5.00702 0.018642
89 5.00702 0.0184325
90 5.00807 0.0182573
91 5.00944 0.0181085
92 5.00886 0.0179211
93 5.00885 0.0177284
94 5.00951 0.0175522
95 5.00991 0.017372
96 5.01007 0.0171918
97 5.00971 0.0170183
98 5.00939 0.0168476
99 5.00963 0.0166791
100 5.00997 0.0165157
