#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           1      5.816974e+00      1.024141e+00      1.024141e+00      0.000000e+00
           1      5.881607e+00      9.986900e-01      9.986900e-01      0.000000e+00
           1      5.946240e+00      1.035172e+00      1.035172e+00      0.000000e+00
           1      6.010873e+00      9.884751e-01      9.884751e-01      0.000000e+00
           1      6.075506e+00      9.879629e-01      9.879629e-01      0.000000e+00
           1      6.140139e+00      1.042599e+00      1.042599e+00      0.000000e+00
           1      6.204772e+00      1.081214e+00      1.081214e+00      0.000000e+00
           1      6.269405e+00      1.037567e+00      1.037567e+00      0.000000e+00
           1      6.334038e+00      9.844912e-01      9.844912e-01      0.000000e+00
           1      6.398671e+00      9.526736e-01      9.526736e-01      0.000000e+00
           2      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00
           2      6.463304e-02      0.000000e+00      0.000000e+00      0.000000e+00
           2      1.292661e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      1.938991e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      2.585322e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      3.231652e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      3.877982e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      4.524313e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      5.170643e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      5.816974e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      6.463304e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      7.109634e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      7.755965e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      8.402295e-01      0.000000e+00      0.000000e+00      0.000000e+00
           2      9.048626e-01      1.580308e-01      1.505055e-01      5.321175e-03
           2      9.694956e-01      1.214308e+00      9.759655e-01      1.685334e-01
           2      1.034129e+00      1.682490e+00      1.740711e+00      4.116830e-02
           2      1.098762e+00      2.016724e+00      2.051824e+00      2.481930e-02
           2      1.163395e+00      2.622067e+00      2.133877e+00      3.452022e-01
           2      1.228028e+00      1.599942e+00      1.452275e+00      1.044164e-01
           2      1.292661e+00      1.576238e+00      1.570979e+00      3.718594e-03
           2      1.357294e+00      1.306376e+00      1.159636e+00      1.037609e-01
           2      1.421927e+00      9.890134e-01      9.329064e-01      3.967362e-02
           2      1.486560e+00      9.962723e-01      9.975569e-01      9.083636e-04
           2      1.551193e+00      8.963405e-01      9.452533e-01      3.458656e-02
           2      1.615826e+00      1.229768e+00      1.280921e+00      3.617057e-02
           2      1.680459e+00      1.019274e+00      1.032523e+00      9.369118e-03
           2      1.745092e+00      1.247351e+00      1.097792e+00      1.057545e-01
           2      1.809725e+00      1.050904e+00      1.072102e+00      1.498935e-02
           2      1.874358e+00      1.047031e+00      1.083278e+00      2.563066e-02
           2      1.938991e+00      1.040753e+00      1.044918e+00      2.945353e-03
           2      2.003624e+00      9.938782e-01      9.741877e-01      1.392333e-02
           2      2.068257e+00      1.200947e+00      1.090711e+00      7.794877e-02
           2      2.132890e+00      9.794228e-01      9.484694e-01      2.188740e-02
           2      2.197523e+00      9.627213e-01      1.060341e+00      6.902790e-02
           2      2.262156e+00      1.101919e+00      1.018187e+00      5.920745e-02
           2      2.326789e+00      9.495835e-01      1.054271e+00      7.402537e-02
           2      2.391423e+00      1.022606e+00      9.294816e-01      6.584914e-02
           2      2.456056e+00      1.078281e+00      9.452311e-01      9.408054e-02
           2      2.520689e+00      1.111303e+00      1.130402e+00      1.350495e-02
           2      2.585322e+00      1.159121e+00      1.162482e+00      2.376331e-03
           2      2.649955e+00      1.025187e+00      1.080818e+00      3.933700e-02
           2      2.714588e+00      9.652149e-01      1.043489e+00      5.534818e-02
           2      2.779221e+00      9.393182e-01      1.038652e+00      7.023978e-02
           2      2.843854e+00      1.210836e+00      1.119691e+00      6.444860e-02
           2      2.908487e+00      9.688347e-01      9.626658e-01      4.362076e-03
