#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           4      1.436380e+00      7.361189e-01      7.383394e-01      8.872088e-04
           4      1.462029e+00      7.147989e-01      7.164476e-01      7.635379e-04
           4      1.487679e+00      6.948290e-01      6.938761e-01      2.555788e-03
           4      1.513329e+00      6.898464e-01      6.825004e-01      2.180198e-03
           4      1.538978e+00      6.797112e-01      6.796925e-01      1.582688e-03
           4      1.564628e+00      6.834078e-01      6.748940e-01      2.569785e-03
           4      1.590278e+00      6.870736e-01      6.833518e-01      1.471882e-03
           4      1.615927e+00      6.967835e-01      6.896435e-01      2.266498e-03
           4      1.641577e+00      7.137782e-01      7.051228e-01      2.756233e-03
           4      1.667227e+00      7.289601e-01      7.242913e-01      1.614316e-03
           4      1.692876e+00      7.571555e-01      7.493601e-01      3.854854e-03
           4      1.718526e+00      7.873734e-01      7.814603e-01      2.304103e-03
           4      1.744175e+00      8.300043e-01      8.163734e-01      4.351360e-03
           4      1.769825e+00      8.627998e-01      8.497462e-01      3.780466e-03
           4      1.795475e+00      8.983499e-01      8.900139e-01      2.896946e-03
           4      1.821124e+00      9.424185e-01      9.351107e-01      2.395882e-03
           4      1.846774e+00      9.790736e-01      9.738714e-01      1.682327e-03
           4      1.872424e+00      1.026709e+00      1.016097e+00      3.315623e-03
           4      1.898073e+00      1.063605e+00      1.058210e+00      2.214791e-03
           4      1.923723e+00      1.101568e+00      1.092368e+00      3.344065e-03
           4      1.949373e+00      1.135518e+00      1.129629e+00      2.345255e-03
           4      1.975022e+00      1.163752e+00      1.161147e+00      2.183321e-03
           4      2.000672e+00      1.183404e+00      1.187389e+00      1.771196e-03
           4      2.026321e+00      1.198984e+00      1.203799e+00      1.619591e-03
           4      2.051971e+00      1.205875e+00      1.213654e+00      2.693251e-03
           4      2.077621e+00      1.203240e+00      1.215855e+00      3.823408e-03
           4      2.103270e+00      1.204399e+00      1.211773e+00      3.218240e-03
           4      2.128920e+00      1.183631e+00      1.191384e+00      3.184046e-03
           4      2.154570e+00      1.166090e+00      1.175006e+00      3.464644e-03
           4      2.180219e+00      1.139996e+00      1.151087e+00      3.561363e-03
           4      2.205869e+00      1.113925e+00      1.123794e+00      3.870824e-03
           4      2.231519e+00      1.082244e+00      1.091204e+00      2.786629e-03
           4      2.257168e+00      1.059067e+00      1.066899e+00      2.466401e-03
           4      2.282818e+00      1.030437e+00      1.037091e+00      2.589235e-03
           4      2.308468e+00      1.005082e+00      1.011374e+00      1.970387e-03
           4      2.334117e+00      9.820533e-01      9.866338e-01      1.641832e-03
           4      2.359767e+00      9.588297e-01      9.648067e-01      2.623057e-03
           4      2.385416e+00      9.373248e-01      9.433354e-01      2.111145e-03
           4      2.411066e+00      9.310535e-01      9.307120e-01      6.011123e-04
           4      2.436716e+00      9.146255e-01      9.189739e-01      1.717831e-03
