0                  399.907           446.775
1                  377.348           416.649
2                  363.184           399.159
3                  346.644           373.322
4                  325.712           356.339
5                  313.995           339.236
6                  294.206           322.405
7                  283.783           306.448
8                  271.879           294.019
9                  265.387           285.542
10                  249.573           275.044
11                  242.165           261.227
12                  230.155           249.595
13                  220.833             240.2
14                  215.243           231.641
15                  210.313           223.917
16                  200.069           217.538
17                  190.094           209.242
18                  186.987             201.6
19                  182.957           195.073
20                  179.049            189.38
21                  175.903           185.516
22                   171.84           182.188
23                  167.213           178.705
24                  162.517           174.136
25                  157.467           170.379
26                  155.333           166.382
27                   152.41            162.27
28                  149.779           158.037
29                  146.052           153.668
30                  142.071           150.118
31                  139.642           146.371
32                  135.686           143.437
33                  131.647           140.116
34                  128.592           136.482
35                  124.292           133.046
36                  123.196           129.081
37                  121.337            126.42
38                  119.308           124.515
39                  117.575           122.314
40                  115.746             120.4
41                  112.974           118.967
42                  110.317           117.033
43                  108.233           114.453
44                  105.949           112.259
45                  104.589           109.475
46                  103.991           107.583
47                  103.163           107.081
48                  102.275           106.201
49                  101.058           104.908
50                  99.7013           103.445
51                  98.8238           102.209
52                   97.986           101.538
53                  97.1411           100.619
54                  95.9685           99.8682
55                  95.2826           98.8731
56                  93.8722           97.9972
57                  92.7325           96.5993
58                  91.4837           95.3523
59                  90.3875           94.8404
60                  90.2291           93.5148
61                  89.3347           92.4103
62                  88.5206           91.8466
63                  87.8181           91.4162
64                  87.1606           90.5652
65                  86.5263           89.6993
66                  86.3679           88.5382
67                  85.5329           88.2237
68                  84.8602           87.8098
69                   84.149           87.3449
70                  83.5652           86.3857
71                  83.2951           85.7379
72                  82.9587            85.324
73                   82.661           84.9628
74                  82.2547           84.9481
75                  82.0826           84.4225
76                  81.8612           83.9351
77                  81.6792           83.6952
78                  81.3849           83.4439
79                  80.8495           83.2465
80                  79.9407           83.2314
81                   79.435           82.4054
82                  78.8701           81.7616
83                  78.6829           81.0496
84                   78.473           80.5311
85                  78.0288           80.6814
86                  77.6486            80.478
87                  77.5365           79.8233
88                  76.2801           79.4768
89                  76.1681            79.109
90                  75.8609           78.3941
91                  75.4262           77.8711
92                  74.9069           77.5972
93                  74.5553            77.185
94                  74.2801           76.7125
95                  73.7808           76.3833
96                  73.0992           75.9057
97                  72.7302           75.4402
98                  72.7199           75.6168
99                  72.1797           75.3391
100                  72.1695           74.7006
101                  72.1695           74.2836
102                  71.8022           74.2601
103                   71.541            73.983
104                  71.5355           74.3756
105                   71.364           74.0467
106                  70.4552           73.3684
107                  70.4552           72.7154
108                    70.21           72.4033
109                  70.1403           72.0253
110                  69.8378           71.9589
111                  69.7921            71.557
112                  69.7921           71.3836
113                  69.0771            71.438
114                  69.0771           71.1568
115                  69.0771           70.9054
116                  69.0771           70.9182
117                  69.0771           70.7843
118                  68.9507           70.8852
119                  68.9507           70.9185
120                  68.9507            70.575
121                  68.9507           70.5375
122                  68.9507           70.4514
123                  68.9507           70.6635
124                  68.9507           70.5746
125                  68.9507           70.6065
126                  68.7235           70.5991
127                  68.7235           70.6835
128                  68.7235           70.5141
129                  68.4428           70.5199
130                  68.4428           70.4915
131                  68.4428           70.2152
132                  68.4428           70.1064
133                  68.4428           70.0966
134                  68.4428            69.891
135                  68.4428            70.208
136                  68.4428           70.3098
137                  68.4428             70.24
138                   67.701           70.3379
139                   67.701           70.0569
140                   67.701           69.5422
141                   67.701           69.3389
142                   67.701            69.361
143                   67.701           69.2027
144                   67.701           69.4845
145                   67.701           69.3843
146                   67.701           69.3786
147                   67.701           69.4586
148                   67.701           69.3783
149                   67.701           69.5644
150                   67.701           69.4952
151                   67.701           69.4854
152                   67.701           69.3532
153                   67.701           69.4148
154                   67.701            69.419
155                   67.701           69.4275
156                   67.701           69.3285
157                   67.701           69.3562
158                   67.701           69.4387
159                   67.701           69.3443
160                   67.701           69.4503
161                   67.701           69.2848
162                   67.701           69.3777
163                   67.701           69.5093
164                   67.701           69.3606
165                   67.701           69.4005
166                   67.701            69.314
167                   67.701            69.167
168                   67.701            69.234
169                   67.701           69.3766
170                   67.701           69.4539
171                   67.701           69.2769
172                   67.701           69.4296
173                   67.701           69.5052
174                   67.701           69.4169
175                   67.701           69.3336
176                   67.701           69.4643
177                   67.701           69.3743
178                   67.701           69.4774
179                   67.701           69.5238
180                   67.701           69.4401
181                   67.701           69.3566
182                   67.701            69.342
183                   67.701           69.5579
184                   67.701           69.6225
185                   67.701           69.4573
186                   67.701           69.5187
187                   67.701           69.3754
188                   67.701           69.4335
189                   67.701           69.2763
190                   67.701            69.482
191                   67.701           69.5958
192                   67.701           69.3344
193                   67.701           69.3761
194                   67.701           69.2879
195                   67.701           69.5837
196                   67.701           69.5563
197                   67.701           69.4785
198                   67.701           69.2803
199                   67.701           69.5687
200                   67.701           69.3592
201                   67.701           69.4924
202                   67.701            69.495
203                   67.701           69.4679
204                   67.701           69.3947
205                   67.701           69.4482
206                   67.701           69.5567
207                   67.701           69.4809
208                   67.701           69.4988
209                   67.701           69.4327
210                   67.701           69.3671
211                   67.701           69.4144
212                   67.701           69.2709
213                   67.701           69.6015
214                   67.701           69.5851
215                   67.701           69.2259
216                   67.701            69.362
217                   67.701           69.3433
218                   67.701           69.2404
219                   67.701           69.3162
220                   67.701           69.4446
221                   67.701           69.4262
222                   67.701           69.3788
223                   67.701           69.4606
224                   67.701           69.4576
225                   67.701           69.3022
226                   67.701           69.3753
227                   67.701           69.2927
228                   67.701           69.3341
229                   67.701           69.4228
230                   67.701           69.6004
231                   67.701           69.2638
232                   67.701           69.2725
233                   67.701           69.3612
234                   67.701            69.392
235                   67.701           69.4017
236                   67.701           69.3013
237                   67.701           69.3766
238                   67.701           69.4796
239                   67.701           69.3293
240                   67.701            69.403
241                   67.701           69.4329
242                   67.701            69.475
243                   67.701           69.5325
244                   67.701           69.5679
245                   67.701           69.4035
246                   67.701           69.4729
