#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1       1.979       1.979           0
           2     1.97722     1.97811 0.000630435
           3     1.97176     1.97599  0.00177705
           4     1.96228     1.97257  0.00325375
           5     1.94811     1.96768  0.00509041
           6     1.92824      1.9611  0.00734801
           7     1.90133     1.95256   0.0101081
           8     1.86574     1.94171   0.0134645
           9     1.81973     1.92816    0.017508
          10     1.76178     1.91152   0.0223027
          11     1.69116     1.89149   0.0278549
          12     1.60869     1.86792   0.0340743
          13     1.51723     1.84094   0.0407558
          14     1.42142     1.81098   0.0476031
          15     1.32659     1.77869   0.0542889
          16     1.23777     1.74488   0.0605134
          17      1.1594     1.71044   0.0660307
          18     1.09546     1.67627   0.0706504
          19      1.0493     1.64328   0.0742393
          20     1.02274     1.61225   0.0767374
          21     1.01468     1.58379   0.0781814
          22     1.02059     1.55819   0.0787075
          23       1.034      1.5354   0.0785158
          24     1.04893     1.51513   0.0778167
          25     1.06167     1.49699    0.076789
          26     1.07104     1.48061    0.075563
          27     1.07758     1.46568    0.074224
          28     1.08248       1.452    0.072824
          29     1.08669      1.4394    0.071394
          30     1.09048     1.42777   0.0699551
          31     1.09367     1.41699   0.0685237
          32     1.09614     1.40697   0.0671119
          33     1.09833     1.39761   0.0657266
          34     1.10115     1.38889   0.0643693
          35     1.10509     1.38079   0.0630388
          36     1.10938     1.37325   0.0617369
          37     1.11217     1.36619   0.0604703
          38     1.11181      1.3595   0.0592483
          39     1.10794     1.35305   0.0580792
          40     1.10156     1.34676   0.0569664
          41     1.09446     1.34061   0.0559084
          42     1.08836      1.3346   0.0548989
          43     1.08454     1.32878   0.0539293
          44     1.08392     1.32322   0.0529899
          45     1.08742     1.31798   0.0520708
          46     1.09587     1.31315   0.0511622
          47     1.10934     1.30881   0.0502571
          48     1.12642     1.30501   0.0493535
          49     1.14433     1.30174   0.0484551
          50     1.16013      1.2989   0.0475687
          51     1.17194     1.29641   0.0467011
          52      1.1793     1.29416   0.0458573
          53      1.1828     1.29206   0.0450402
          54     1.18349     1.29005   0.0442509
          55     1.18238     1.28809   0.0434897
          56      1.1802     1.28617   0.0427557
          57      1.1773     1.28426   0.0420483
          58     1.17365     1.28235   0.0413665
          59     1.16892     1.28043     0.04071
          60     1.16266     1.27846   0.0400788
          61     1.15451     1.27643   0.0394733
          62     1.14451      1.2743   0.0388939
          63     1.13315     1.27206    0.038341
          64     1.12117     1.26971   0.0378144
          65     1.10908     1.26723   0.0373133
          66     1.09691     1.26465    0.036837
          67     1.08446     1.26196   0.0363853
          68     1.07187     1.25917   0.0359574
          69     1.06004     1.25628   0.0355519
          70     1.05054     1.25334   0.0351653
          71       1.045     1.25041   0.0347923
          72     1.04443     1.24755   0.0344264
          73      1.0489     1.24483   0.0340622
          74     1.05756      1.2423   0.0336958
          75     1.06895     1.23999   0.0333257
          76     1.08138      1.2379   0.0329525
          77     1.09333     1.23602    0.032578
          78     1.10375     1.23432   0.0322044
          79     1.11192     1.23278    0.031834
          80      1.1172     1.23133   0.0314689
          81     1.11882     1.22994    0.031111
          82     1.11616     1.22855   0.0307625
          83      1.1094     1.22712   0.0304254
          84      1.1003     1.22561   0.0301006
          85     1.09188     1.22404   0.0297876
          86     1.08672     1.22244   0.0294839
          87     1.08498     1.22086   0.0291874
          88      1.0845     1.21931   0.0288968
          89     1.08271     1.21777   0.0286128
          90      1.0784     1.21623   0.0283368
          91     1.07204     1.21464   0.0280697
          92     1.06492     1.21301   0.0278117
          93     1.05824     1.21135   0.0275624
          94     1.05277     1.20966   0.0273207
          95     1.04917     1.20797   0.0270853
          96     1.04819     1.20631   0.0268543
          97     1.05022      1.2047   0.0266256
          98     1.05442     1.20317    0.026398
          99     1.05872     1.20171   0.0261717
         100      1.0608      1.2003   0.0259479
         101     1.05911      1.1989   0.0257286
         102     1.05307     1.19747    0.025516
         103     1.04298     1.19597   0.0253124
         104     1.03011     1.19438   0.0251192
         105      1.0164     1.19268   0.0249371
         106      1.0037      1.1909   0.0247655
         107    0.992865     1.18905   0.0246031
         108    0.983871     1.18715   0.0244485
         109    0.976782     1.18522   0.0243003
         110    0.972405     1.18328   0.0241562
         111    0.971989     1.18138   0.0240135
         112    0.976376     1.17955   0.0238687
         113    0.985509     1.17783   0.0237192
         114    0.998554     1.17626   0.0235632
         115     1.01429     1.17485   0.0234004
         116     1.03152     1.17362   0.0232312
         117     1.04941     1.17255   0.0230569
         118     1.06769     1.17166   0.0228787
         119     1.08642     1.17095   0.0226976
         120     1.10549      1.1704    0.022515
         121     1.12398     1.17002   0.0223322
         122     1.14028     1.16978   0.0221505
         123     1.15281     1.16964   0.0219708
         124     1.16077     1.16957   0.0217938
         125     1.16449     1.16953   0.0216195
         126      1.1652     1.16949   0.0214479
         127     1.16439     1.16945   0.0212791
         128     1.16315      1.1694   0.0211129
         129     1.16181     1.16934   0.0209493
         130     1.16023     1.16927   0.0207883
         131     1.15841     1.16919   0.0206297
         132     1.15684      1.1691   0.0204737
         133     1.15621       1.169   0.0203199
         134     1.15667     1.16891   0.0201685
         135     1.15758     1.16882   0.0200193
         136     1.15794     1.16874   0.0198722
         137      1.1572     1.16866   0.0197274
         138     1.15556     1.16856   0.0195847
         139     1.15385     1.16846    0.019444
         140     1.15318     1.16835   0.0193055
         141     1.15438     1.16825   0.0191688
         142     1.15771     1.16818   0.0190339
         143     1.16258     1.16814   0.0189009
         144     1.16765     1.16813   0.0187696
         145     1.17128     1.16816   0.0186402
         146     1.17206     1.16818   0.0185125
         147     1.16934     1.16819   0.0183866
         148     1.16336     1.16816   0.0182624
         149     1.15516     1.16807     0.01814
         150     1.14639     1.16793   0.0180197
         151     1.13905     1.16773   0.0179014
         152     1.13493     1.16752   0.0177849
         153     1.13492     1.16731   0.0176699
         154     1.13837     1.16712   0.0175562
         155     1.14337     1.16696   0.0174436
         156     1.14777     1.16684   0.0173322
         157     1.15023     1.16674   0.0172221
         158     1.15053     1.16663   0.0171134
         159     1.14925     1.16652   0.0170062
         160     1.14735      1.1664   0.0169003
         161     1.14587     1.16628   0.0167958
         162     1.14569     1.16615   0.0166926
         163     1.14734     1.16603   0.0165906
         164     1.15076     1.16594   0.0164897
         165     1.15529     1.16588   0.0163899
         166      1.1601     1.16584   0.0162912
         167     1.16466     1.16583   0.0161936
         168     1.16888     1.16585   0.0160973
         169     1.17304     1.16589   0.0160021
         170     1.17743     1.16596   0.0159081
         171     1.18214     1.16606   0.0158153
         172     1.18701     1.16618   0.0157238
         173     1.19169     1.16633   0.0156336
         174     1.19574      1.1665   0.0155447
         175     1.19864     1.16668    0.015457
         176     1.19985     1.16687   0.0153703
         177      1.1988     1.16705   0.0152845
         178     1.19506     1.16721   0.0151995
         179     1.18843     1.16732    0.015115
         180      1.1789     1.16739   0.0150312
         181     1.16655     1.16738   0.0149481
         182     1.15132      1.1673   0.0148663
         183     1.13287     1.16711   0.0147862
         184      1.1106      1.1668    0.014709
         185     1.08387     1.16635   0.0146364
         186     1.05253     1.16574   0.0145705
         187      1.0178     1.16495    0.014514
         188    0.983156     1.16398    0.014469
         189    0.954103     1.16287    0.014435
         190      0.9361     1.16168   0.0144083
         191    0.931963     1.16048   0.0143829
         192     0.94138     1.15933   0.0143532
         193    0.962015     1.15831   0.0143152
         194    0.989981     1.15744   0.0142677
         195     1.02053     1.15674   0.0142118
         196     1.04982      1.1562   0.0141497
         197     1.07603     1.15579   0.0140838
         198     1.09863      1.1555   0.0140156
         199     1.11731     1.15531   0.0139465
         200     1.13148     1.15519   0.0138773
         201     1.14056     1.15512   0.0138084
         202     1.14435     1.15506   0.0137402
         203     1.14321     1.15501   0.0136726
         204     1.13772     1.15492   0.0136058
         205     1.12805     1.15479   0.0135401
         206     1.11414     1.15459   0.0134758
         207     1.09631     1.15431   0.0134136
         208     1.07605     1.15393   0.0133544
         209     1.05621     1.15347   0.0132987
         210      1.0404     1.15293   0.0132463
         211     1.03176     1.15235   0.0131959
         212     1.03183     1.15179   0.0131459
         213     1.04005     1.15126   0.0130947
         214     1.05421     1.15081   0.0130413
         215     1.07144     1.15044   0.0129859
         216     1.08915     1.15015   0.0129289
         217     1.10548     1.14995    0.012871
         218     1.11942     1.14981   0.0128127
         219     1.13076     1.14972   0.0127545
         220     1.13974     1.14968   0.0126966
         221     1.14676     1.14966   0.0126391
         222       1.152     1.14967   0.0125822
         223     1.15522      1.1497   0.0125258
         224     1.15583     1.14973   0.0124699
         225      1.1532     1.14974   0.0124145
         226     1.14715     1.14973   0.0123596
         227     1.13812     1.14968   0.0123052
         228     1.12712     1.14958   0.0122517
         229     1.11526     1.14943   0.0121991
         230     1.10344     1.14923   0.0121477
         231      1.0922     1.14898   0.0120976
         232     1.08192     1.14869   0.0120489
         233     1.07303     1.14837   0.0120016
         234     1.06629     1.14802   0.0119554
         235     1.06283     1.14766     0.01191
         236     1.06384      1.1473   0.0118648
         237     1.06958     1.14697   0.0118193
         238      1.0785     1.14669   0.0117732
         239     1.08766     1.14644   0.0117265
         240      1.0943     1.14622   0.0116796
         241     1.09713     1.14602    0.011633
         242     1.09628     1.14581   0.0115867
         243     1.09271     1.14559   0.0115411
         244     1.08786     1.14536   0.0114962
         245     1.08335      1.1451   0.0114521
         246     1.08052     1.14484   0.0114085
         247     1.08001     1.14458   0.0113653
         248     1.08176     1.14433   0.0113223
         249     1.08529     1.14409   0.0112794
         250     1.08988     1.14387   0.0112363
         251     1.09465     1.14368   0.0111933
         252     1.09856      1.1435   0.0111503
         253      1.1005     1.14333   0.0111075
         254     1.09957     1.14315   0.0110651
         255     1.09533     1.14297   0.0110233
         256     1.08798     1.14275   0.0109823
         257     1.07843      1.1425   0.0109425
         258     1.06817     1.14221   0.0109038
         259     1.05906     1.14189   0.0108665
         260       1.053     1.14155     0.01083
         261     1.05145     1.14121   0.0107941
         262     1.05499     1.14088   0.0107579
         263     1.06298     1.14058    0.010721
         264      1.0736     1.14033   0.0106834
         265      1.0844     1.14012   0.0106452
         266      1.0932     1.13994   0.0106066
         267     1.09888     1.13978    0.010568
         268     1.10174     1.13964   0.0105296
         269     1.10307     1.13951   0.0104913
         270      1.1045     1.13938   0.0104532
         271     1.10731     1.13926   0.0104153
         272     1.11213     1.13916   0.0103775
         273     1.11903     1.13909   0.0103398
         274      1.1278     1.13904   0.0103021
         275     1.13823     1.13904   0.0102646
         276     1.15016     1.13908   0.0102275
         277     1.16332     1.13917    0.010191
         278     1.17704     1.13931   0.0101552
         279     1.19011     1.13949   0.0101205
         280     1.20092     1.13971   0.0100867
         281     1.20786     1.13995   0.0100537
         282     1.20957      1.1402   0.0100211
         283     1.20519     1.14043  0.00998833
         284     1.19434     1.14062  0.00995496
         285     1.17722     1.14074  0.00992086
         286      1.1549     1.14079  0.00988629
         287     1.12962     1.14075  0.00985192
         288     1.10465     1.14063  0.00981851
         289     1.08327     1.14043  0.00978654
         290     1.06741     1.14018  0.00975604
         291     1.05749      1.1399  0.00972665
         292      1.0533      1.1396  0.00969786
         293     1.05503     1.13931  0.00966905
         294     1.06304     1.13905  0.00963964
         295     1.07697     1.13884  0.00960927
         296     1.09513     1.13869  0.00957794
         297     1.11496     1.13861  0.00954602
         298     1.13373      1.1386    0.009514
         299     1.14915     1.13863  0.00948225
         300     1.15979      1.1387   0.0094509
         301     1.16524     1.13879  0.00941991
         302     1.16608     1.13888  0.00938916
         303     1.16359     1.13896  0.00935852
         304     1.15915     1.13903  0.00932797
         305     1.15377     1.13908  0.00929752
         306     1.14796     1.13911  0.00926718
         307     1.14203     1.13912    0.009237
         308     1.13644     1.13911  0.00920701
         309     1.13184     1.13908  0.00917724
         310     1.12894     1.13905   0.0091477
         311     1.12812     1.13902  0.00911835
         312     1.12913     1.13898  0.00908918
         313     1.13105     1.13896  0.00906018
         314     1.13254     1.13894  0.00903135
         315     1.13223     1.13892   0.0090027
         316     1.12941     1.13889  0.00897426
         317     1.12433     1.13884  0.00894607
         318     1.11829     1.13878  0.00891817
         319     1.11323      1.1387  0.00889057
         320     1.11094     1.13861  0.00886321
         321      1.1119     1.13853  0.00883599
         322     1.11484     1.13845  0.00880886
         323     1.11734     1.13839  0.00878183
         324     1.11741     1.13832  0.00875496
         325     1.11446     1.13825  0.00872833
         326     1.10934     1.13816  0.00870201
         327     1.10327     1.13805  0.00867605
         328     1.09702     1.13793   0.0086505
         329     1.09072     1.13778   0.0086254
         330     1.08444     1.13762  0.00860077
         331     1.07846     1.13744  0.00857665
         332     1.07297     1.13725  0.00855301
         333     1.06752     1.13704  0.00852989
         334     1.06104     1.13681  0.00850739
         335     1.05254     1.13656  0.00848571
         336     1.04182     1.13628  0.00846514
         337     1.02978     1.13596  0.00844592
         338     1.01815     1.13562  0.00842812
         339     1.00903     1.13524  0.00841153
         340     1.00431     1.13486   0.0083956
         341     1.00523     1.13448  0.00837958
         342     1.01193     1.13412  0.00836273
         343     1.02333      1.1338  0.00834459
         344     1.03742     1.13351  0.00832503
         345      1.0518     1.13328  0.00830427
         346     1.06446     1.13308  0.00828265
         347     1.07433     1.13291  0.00826051
         348     1.08153     1.13276  0.00823809
         349     1.08706     1.13263  0.00821553
         350     1.09217     1.13252  0.00819287
         351     1.09761     1.13242  0.00817013
         352     1.10332     1.13233  0.00814734
         353     1.10844     1.13227  0.00812454
         354     1.11182     1.13221  0.00810179
         355     1.11253     1.13215  0.00807916
         356      1.1102     1.13209   0.0080567
         357     1.10509     1.13202  0.00803449
         358     1.09795     1.13192  0.00801261
         359     1.08994      1.1318  0.00799115
         360     1.08235     1.13167  0.00797013
         361     1.07635     1.13151  0.00794952
         362     1.07291     1.13135  0.00792921
         363     1.07268     1.13119  0.00790902
         364     1.07578     1.13104  0.00788875
         365     1.08163      1.1309   0.0078683
         366     1.08894     1.13079  0.00784764
         367     1.09603     1.13069  0.00782683
         368     1.10133     1.13061  0.00780596
         369     1.10385     1.13054  0.00778515
         370     1.10347     1.13047  0.00776445
         371     1.10091     1.13039  0.00774393
         372     1.09728      1.1303  0.00772362
         373     1.09364      1.1302  0.00770354
         374     1.09068     1.13009  0.00768367
         375     1.08866     1.12998  0.00766397
         376     1.08754     1.12987  0.00764442
         377     1.08696     1.12976  0.00762499
         378      1.0862     1.12964  0.00760569
         379     1.08419     1.12952  0.00758657
         380     1.07984     1.12939  0.00756773
         381     1.07273     1.12924  0.00754933
         382     1.06333     1.12907  0.00753154
         383     1.05269     1.12887  0.00751451
         384     1.04177     1.12864  0.00749837
         385     1.03118     1.12839  0.00748316
         386     1.02126     1.12811  0.00746892
         387     1.01212     1.12781  0.00745563
         388     1.00373     1.12749  0.00744328
         389    0.996314     1.12716  0.00743178
         390     0.99095     1.12681  0.00742092
         391    0.989655     1.12646  0.00741023
         392    0.994601     1.12612  0.00739895
         393     1.00659     1.12582  0.00738638
         394     1.02398     1.12556  0.00737215
         395     1.04316     1.12535  0.00735644
         396      1.0601     1.12518  0.00733971
         397     1.07182     1.12505  0.00732245
         398     1.07707     1.12493  0.00730504
         399     1.07622     1.12481  0.00728775
         400     1.07079     1.12467  0.00727079
         401     1.06279     1.12452  0.00725429
         402     1.05439     1.12434  0.00723834
         403     1.04781     1.12415  0.00722287
         404     1.04552     1.12396  0.00720762
         405      1.0502     1.12378  0.00719212
         406     1.06403     1.12363  0.00717591
         407     1.08693     1.12354  0.00715885
         408     1.11517     1.12352  0.00714133
         409     1.14271     1.12357  0.00712402
         410     1.16442     1.12366  0.00710734
         411     1.17796      1.1238  0.00709128
         412      1.1835     1.12394  0.00707555
         413     1.18261     1.12408  0.00705984
         414      1.1772     1.12421  0.00704395
         415     1.16908     1.12432  0.00702781
         416      1.1597     1.12441  0.00701143
         417     1.15011     1.12447  0.00699489
         418     1.14102     1.12451  0.00697827
         419     1.13296     1.12453  0.00696164
         420     1.12651     1.12453  0.00694507
         421     1.12232     1.12453  0.00692857
         422     1.12072     1.12452  0.00691216
         423     1.12145     1.12451  0.00689582
         424     1.12371     1.12451  0.00687956
         425     1.12663     1.12451  0.00686337
         426     1.12959     1.12453  0.00684727
         427     1.13226     1.12454  0.00683126
         428     1.13428     1.12457  0.00681534
         429     1.13511     1.12459   0.0067995
         430     1.13424     1.12461  0.00678372
         431     1.13145     1.12463    0.006768
         432      1.1272     1.12463  0.00675234
         433      1.1227     1.12463  0.00673674
         434     1.11958     1.12462  0.00672123
         435     1.11923     1.12461  0.00670579
         436     1.12199      1.1246  0.00669041
         437     1.12692     1.12461  0.00667511
         438     1.13222     1.12462  0.00665989
         439     1.13606     1.12465  0.00664477
         440     1.13745     1.12468  0.00662973
         441     1.13657     1.12471  0.00661475
         442     1.13456     1.12473  0.00659982
         443     1.13303     1.12475  0.00658495
         444     1.13348     1.12477  0.00657015
         445     1.13676     1.12479  0.00655544
         446     1.14285     1.12483  0.00654087
         447     1.15095     1.12489   0.0065265
         448     1.15958     1.12497  0.00651239
         449     1.16698     1.12506  0.00649856
         450     1.17137     1.12517  0.00648493
         451      1.1713     1.12527  0.00647136
         452     1.16571     1.12536  0.00645766
         453     1.15403     1.12542  0.00644371
         454     1.13627     1.12544  0.00642956
         455     1.11323     1.12542  0.00641549
         456     1.08679     1.12533  0.00640198
         457     1.05983     1.12519  0.00638958
         458     1.03553     1.12499  0.00637862
         459     1.01625     1.12476  0.00636912
         460     1.00264     1.12449  0.00636081
         461    0.994035     1.12421   0.0063533
         462    0.989384     1.12392  0.00634625
         463    0.988095     1.12362  0.00633932
         464    0.990237     1.12334  0.00633217
         465    0.996092     1.12306  0.00632446
         466      1.0055     1.12281  0.00631592
         467     1.01743     1.12258  0.00630643
         468     1.03006     1.12239  0.00629605
         469      1.0413     1.12221    0.006285
         470     1.04926     1.12206  0.00627354
         471     1.05268     1.12191  0.00626195
         472     1.05111     1.12176  0.00625048
         473     1.04512      1.1216  0.00623937
         474     1.03628     1.12142   0.0062288
         475     1.02712     1.12122  0.00621885
         476     1.02104     1.12101  0.00620934
         477     1.02174      1.1208  0.00619981
         478     1.03195     1.12062  0.00618963
         479     1.05185     1.12047  0.00617837
         480     1.07843     1.12038  0.00616612
         481      1.1067     1.12036  0.00615337
         482     1.13167     1.12038  0.00614065
         483     1.14985     1.12044  0.00612824
         484     1.15965     1.12052  0.00611611
         485     1.16116     1.12061  0.00610407
         486     1.15569     1.12068  0.00609194
         487     1.14529     1.12073  0.00607964
         488     1.13223     1.12075  0.00606723
         489     1.11855     1.12075  0.00605482
         490     1.10602     1.12072  0.00604254
         491     1.09615     1.12067  0.00603044
         492     1.09005     1.12061   0.0060185
         493     1.08809     1.12054  0.00600666
         494     1.08951     1.12048  0.00599483
         495     1.09251     1.12042  0.00598298
         496     1.09505     1.12037  0.00597114
         497     1.09583     1.12032  0.00595933
         498     1.09477     1.12027  0.00594758
         499     1.09267     1.12021  0.00593592
         500     1.09032     1.12015  0.00592435
         501     1.08786     1.12009  0.00591288
         502     1.08462     1.12002  0.00590152
         503     1.07971     1.11994  0.00589033
         504     1.07278     1.11984  0.00587939
         505     1.06431     1.11973  0.00586877
         506     1.05548     1.11961  0.00585855
         507     1.04749     1.11947  0.00584872
         508     1.04122     1.11931  0.00583923
         509     1.03719     1.11915  0.00582999
         510     1.03563     1.11899  0.00582086
         511     1.03623     1.11882  0.00581172
         512     1.03799     1.11867  0.00580251
         513      1.0395     1.11851  0.00579325
         514     1.03952     1.11836  0.00578402
         515     1.03751      1.1182  0.00577492
         516     1.03369     1.11804  0.00576605
         517       1.029     1.11787  0.00575747
         518     1.02494     1.11769  0.00574915
         519     1.02332      1.1175  0.00574095
         520     1.02575     1.11733  0.00573262
         521     1.03339     1.11717  0.00572388
         522     1.04662     1.11703  0.00571451
         523     1.06479     1.11693  0.00570445
         524     1.08601     1.11687  0.00569387
         525     1.10736     1.11685  0.00568306
         526     1.12562     1.11687  0.00567228
         527     1.13825     1.11691  0.00566166
         528     1.14387     1.11696  0.00565117
         529     1.14223     1.11701  0.00564068
         530     1.13398     1.11704  0.00563013
         531     1.12039     1.11705  0.00561953
         532     1.10334     1.11702  0.00560903
         533      1.0852     1.11696  0.00559882
         534     1.06855     1.11687  0.00558907
         535     1.05583     1.11676  0.00557979
         536     1.04898     1.11663  0.00557081
         537     1.04923     1.11651  0.00556185
         538     1.05678      1.1164  0.00555262
         539     1.07041     1.11631  0.00554298
         540     1.08771     1.11626  0.00553296
         541      1.1057     1.11624  0.00552277
         542     1.12147     1.11625  0.00551259
         543     1.13276     1.11628  0.00550252
         544     1.13823     1.11632  0.00549256
         545     1.13773     1.11636  0.00548262
         546     1.13248     1.11639  0.00547266
         547     1.12473      1.1164  0.00546267
         548     1.11684      1.1164   0.0054527
         549     1.11045     1.11639  0.00544278
         550     1.10608     1.11637  0.00543292
         551     1.10344     1.11635  0.00542311
         552      1.1021     1.11632  0.00541335
         553     1.10197      1.1163  0.00540362
         554     1.10325     1.11627  0.00539392
         555     1.10608     1.11626  0.00538423
         556     1.11017     1.11625  0.00537456
         557      1.1148     1.11624  0.00536491
         558     1.11907     1.11625   0.0053553
         559     1.12231     1.11626  0.00534573
         560     1.12451     1.11627   0.0053362
         561     1.12643     1.11629  0.00532672
         562     1.12904     1.11631  0.00531729
         563     1.13289     1.11634  0.00530793
         564     1.13773     1.11638  0.00529865
         565     1.14285     1.11643  0.00528948
         566     1.14759     1.11648  0.00528042
         567     1.15141     1.11654  0.00527147
         568     1.15383     1.11661   0.0052626
         569     1.15434     1.11668  0.00525376
         570     1.15264     1.11674  0.00524493
         571     1.14903      1.1168  0.00523605
         572     1.14453     1.11684  0.00522712
         573     1.14035     1.11689  0.00521815
         574     1.13699     1.11692  0.00520918
         575     1.13359     1.11695   0.0052002
         576     1.12836     1.11697  0.00519121
         577     1.11992     1.11697  0.00518222
         578     1.10837     1.11696  0.00517327
         579     1.09525     1.11692  0.00516447
         580     1.08253     1.11686  0.00515591
         581     1.07167     1.11679  0.00514762
         582     1.06334     1.11669   0.0051396
         583     1.05768     1.11659  0.00513178
         584      1.0549     1.11649  0.00512408
         585     1.05536     1.11638  0.00511638
         586     1.05907     1.11628  0.00510859
         587      1.0652      1.1162  0.00510063
         588      1.0722     1.11612   0.0050925
         589     1.07841     1.11606  0.00508426
         590     1.08265       1.116  0.00507595
         591      1.0844     1.11595  0.00506765
         592     1.08367     1.11589  0.00505938
         593     1.08078     1.11583   0.0050512
         594     1.07619     1.11577  0.00504313
         595     1.07058     1.11569  0.00503523
         596     1.06498     1.11561   0.0050275
         597       1.061     1.11552  0.00501991
         598      1.0606     1.11542  0.00501236
         599     1.06545     1.11534  0.00500468
         600     1.07608     1.11527  0.00499677
         601     1.09133     1.11523  0.00498861
         602     1.10854     1.11522  0.00498034
         603     1.12442     1.11524   0.0049721
         604     1.13623     1.11527  0.00496399
         605     1.14243     1.11532  0.00495599
         606     1.14271     1.11536  0.00494802
         607     1.13767      1.1154     0.00494
         608     1.12842     1.11542  0.00493192
         609     1.11616     1.11542  0.00492383
         610     1.10204      1.1154   0.0049158
         611     1.08703     1.11535  0.00490798
         612     1.07189     1.11528  0.00490047
         613     1.05722     1.11519  0.00489339
         614     1.04346     1.11507  0.00488682
         615     1.03096     1.11494  0.00488078
         616     1.02024     1.11478  0.00487528
         617     1.01222     1.11462  0.00487021
         618     1.00845     1.11444  0.00486536
         619     1.01074     1.11428  0.00486038
         620     1.02049     1.11412   0.0048549
         621     1.03782       1.114  0.00484864
         622     1.06096     1.11392  0.00484159
         623     1.08653     1.11387  0.00483402
         624     1.11064     1.11387  0.00482627
         625     1.13035     1.11389  0.00481862
         626      1.1445     1.11394  0.00481117
         627     1.15361     1.11401  0.00480392
         628     1.15915     1.11408  0.00479681
         629     1.16256     1.11416   0.0047898
         630     1.16469     1.11424  0.00478287
         631     1.16552     1.11432  0.00477598
         632     1.16434      1.1144  0.00476908
         633      1.1601     1.11447  0.00476209
         634     1.15206     1.11453  0.00475495
         635     1.14052     1.11457  0.00474764
         636     1.12728     1.11459  0.00474021
         637     1.11539     1.11459  0.00473277
         638     1.10791     1.11458  0.00472536
         639     1.10643     1.11457  0.00471799
         640     1.11021     1.11456  0.00471062
         641     1.11682     1.11456  0.00470327
         642     1.12349     1.11458  0.00469597
         643     1.12832      1.1146  0.00468871
         644     1.13102     1.11462   0.0046815
         645     1.13255     1.11465  0.00467433
         646     1.13415     1.11468  0.00466719
         647     1.13613     1.11471  0.00466009
         648     1.13735     1.11475  0.00465303
         649     1.13582     1.11478  0.00464597
         650     1.12964     1.11481  0.00463888
         651     1.11768     1.11481  0.00463176
         652     1.10004     1.11479  0.00462471
         653     1.07828     1.11473  0.00461797
         654     1.05537     1.11464   0.0046118
         655     1.03465     1.11452  0.00460637
         656     1.01812     1.11437  0.00460169
         657      1.0054     1.11421  0.00459768
         658    0.994649     1.11402  0.00459428
         659    0.984733     1.11383   0.0045915
         660    0.976469     1.11362  0.00458925
         661    0.972019     1.11341  0.00458731
         662    0.973222     1.11319  0.00458526
         663    0.980397     1.11299  0.00458272
         664    0.992572     1.11281   0.0045794
         665     1.00832     1.11265  0.00457521
         666     1.02606     1.11252  0.00457019
         667     1.04396     1.11242  0.00456449
         668      1.0601     1.11234  0.00455833
         669      1.0729     1.11228   0.0045519
         670     1.08143     1.11224  0.00454534
         671     1.08542      1.1122  0.00453874
         672     1.08523     1.11216  0.00453217
         673     1.08167     1.11211  0.00452566
         674     1.07588     1.11206  0.00451926
         675     1.06913       1.112  0.00451301
         676     1.06281     1.11192  0.00450692
         677      1.0582     1.11184  0.00450097
         678     1.05623     1.11176  0.00449507
         679     1.05714     1.11168  0.00448917
         680     1.06027     1.11161  0.00448321
         681      1.0642     1.11154  0.00447717
         682     1.06716     1.11147  0.00447107
         683     1.06773     1.11141  0.00446499
         684     1.06534     1.11134  0.00445897
         685     1.06062     1.11127  0.00445307
         686      1.0555     1.11118  0.00444732
         687     1.05276      1.1111  0.00444166
         688     1.05501     1.11102  0.00443595
         689     1.06335     1.11095  0.00443006
         690     1.07658      1.1109  0.00442392
         691     1.09173     1.11087   0.0044176
         692     1.10555     1.11086  0.00441122
         693     1.11581     1.11087  0.00440486
         694     1.12181     1.11089  0.00439854
         695     1.12408      1.1109  0.00439226
         696     1.12372     1.11092  0.00438598
         697     1.12168     1.11094  0.00437972
         698     1.11823     1.11095  0.00437346
         699     1.11293     1.11095   0.0043672
         700      1.1051     1.11094  0.00436097
         701     1.09444     1.11092  0.00435481
         702      1.0815     1.11088  0.00434881
         703     1.06777     1.11082  0.00434306
         704     1.05514     1.11074  0.00433761
         705     1.04525     1.11064  0.00433245
         706       1.039     1.11054   0.0043275
         707     1.03643     1.11044  0.00432265
         708     1.03697     1.11033  0.00431779
         709     1.03982     1.11024  0.00431285
         710     1.04417     1.11014  0.00430777
         711     1.04916     1.11006  0.00430257
         712     1.05394     1.10998  0.00429725
         713     1.05775      1.1099  0.00429185
         714     1.06012     1.10983   0.0042864
         715     1.06102     1.10977  0.00428095
         716     1.06081      1.1097  0.00427552
         717     1.06027     1.10963  0.00427011
         718     1.06035     1.10956  0.00426471
         719     1.06212     1.10949  0.00425929
         720     1.06636     1.10943   0.0042538
         721     1.07313     1.10938   0.0042482
         722     1.08147     1.10935  0.00424249
         723     1.08977     1.10932  0.00423671
         724     1.09641      1.1093  0.00423089
         725     1.10049     1.10929  0.00422507
         726     1.10206     1.10928  0.00421927
         727     1.10175     1.10927  0.00421348
         728     1.10014     1.10926  0.00420771
         729     1.09738     1.10924  0.00420197
         730      1.0932     1.10922  0.00419627
         731     1.08748     1.10919  0.00419063
         732     1.08087     1.10915  0.00418509
         733     1.07501      1.1091  0.00417964
         734     1.07197     1.10905  0.00417425
         735      1.0732       1.109  0.00416885
         736     1.07886     1.10896  0.00416339
         737     1.08777     1.10893  0.00415784
         738     1.09793     1.10892  0.00415223
