0                  385.285            443.44
1                  355.364           403.556
2                  336.534           369.711
3                  323.669           349.431
4                   295.16           334.304
5                  284.332           313.066
6                  273.876           294.111
7                  263.917           282.475
8                  251.972            274.14
9                  243.888           264.034
10                  231.862            252.21
11                   224.24           242.472
12                  212.428           233.947
13                  207.123           224.159
14                  195.653           218.062
15                  190.997           208.365
16                  185.244           198.419
17                  180.389           195.158
18                  176.779           190.416
19                  171.793           185.236
20                  166.465           180.138
21                  161.633           175.667
22                  155.118           169.231
23                  152.489           161.938
24                  149.918           157.687
25                  146.273           154.573
26                  142.516           151.802
27                  140.201           147.203
28                  136.499           144.657
29                   134.03           141.506
30                  131.582           138.916
31                  129.444           137.552
32                  126.384           135.256
33                  122.561           131.774
34                  119.751           127.971
35                  116.432           126.491
36                  114.953           123.386
37                   113.85            120.61
38                  112.223           121.946
39                  110.952           121.169
40                  109.595           118.275
41                  108.206           115.924
42                  106.916           114.283
43                  106.145           113.073
44                  105.133           111.981
45                  103.898            111.25
46                  102.665           108.568
47                  101.202            106.47
48                  99.5408           104.812
49                  98.6163           102.814
50                  97.9108           101.434
51                  96.0811           101.347
52                  95.1658           100.179
53                  94.1814           98.4299
54                  93.0651           97.0615
55                  92.2085           95.8282
56                  89.9664           95.0662
57                  89.5177           93.5567
58                  88.8956           92.2058
59                  87.6894           91.5887
60                  83.5043           90.6808
61                  82.7162           90.3641
62                  81.6146           87.9994
63                  80.0496           85.2872
64                  78.2414           84.9221
65                  77.5334           83.4817
66                  76.8496           81.1908
67                  76.3015           79.5932
68                  75.7171           78.6477
69                  75.5035           78.2359
70                  75.4211           77.8044
71                  75.0805           77.5329
72                  74.8295           77.3404
73                  74.5678            76.976
74                  73.9203           76.6923
75                  73.3611           76.4556
76                  72.8382           75.6602
77                  72.6727           75.2234
78                  71.4913           74.8551
79                  71.2575           74.4009
80                   69.994            73.788
81                   69.994           73.3343
82                  69.8813           72.9642
83                  69.4531           72.6329
84                  69.2033           72.1375
85                  69.1224           71.3744
86                  68.8338           71.2615
87                  68.1697           71.6197
88                  68.0553           71.4329
89                  68.0553           70.4279
90                  67.8432           70.2087
91                   67.025           70.1107
92                  67.0069           70.6763
93                  66.8129           70.0292
94                   66.769           69.4082
95                  66.6679           69.0556
96                  66.6679           68.8144
97                  66.6679           68.7075
98                  66.0601           68.8138
99                  66.0546           68.4486
100                  66.0546           68.0414
101                  65.9698           68.1055
102                  65.9698            68.159
103                  65.3548           67.9091
104                  65.3548           67.9858
105                  65.3548           67.5885
106                  65.3548           67.4011
107                  65.3548           67.3838
