0                   373.78           447.848
1                  360.083           404.725
2                  332.831           371.533
3                  316.284           347.094
4                  302.777           327.286
5                  284.438           312.075
6                  276.303           295.184
7                  266.108           284.967
8                  257.521           276.674
9                  248.306           265.488
10                  239.487           255.479
11                  230.529           246.518
12                  223.069           238.114
13                   215.27           231.587
14                   209.05           222.489
15                  203.957           214.557
16                  197.765           209.288
17                  192.972           203.885
18                    187.4           198.393
19                  181.729           192.845
20                  171.762           187.886
21                  167.336           185.025
22                   164.37           178.197
23                  158.737           171.088
24                  157.346           167.186
25                  154.495           164.322
26                  147.693           162.698
27                  144.468           155.806
28                  135.524           150.482
29                  133.684            142.43
30                  132.333           142.925
31                  129.889           141.599
32                  127.138           136.458
33                  124.448           132.094
34                  122.959           132.409
35                  121.486           131.799
36                  118.688            131.36
37                  118.037           128.422
38                  116.857           124.808
39                  115.348            123.17
40                  114.821           122.667
41                  113.512           120.248
42                  111.984           116.855
43                   111.29           118.398
44                  109.609           117.992
45                  107.853           117.865
46                  107.108           116.257
47                  106.087           115.914
48                  104.181           112.536
49                  103.097            109.81
50                  101.632           106.768
51                  100.979           104.596
52                  99.8738           103.797
53                  97.6293           103.007
54                  96.5306           101.561
55                  95.1082            101.24
56                  93.8782           99.7832
57                  93.3809           99.4415
58                  92.7529           102.636
59                  92.4116           103.417
60                  87.7341           101.155
61                  86.6962           101.784
62                  86.3142           95.9946
63                  85.9146           90.5434
64                  85.1556           88.7874
65                  83.9612           88.3358
66                  83.1835           87.4024
67                  82.4971           86.2737
68                  82.1081           86.2027
69                  81.6381           85.0136
70                  80.8645           84.0522
71                  80.1061           83.1013
72                  79.5135            82.376
73                  79.2241            81.885
74                   78.497           81.9792
75                  77.0548           81.1477
76                  76.9222           81.3068
77                  76.3285           80.2608
78                  75.9462           80.1908
79                  75.5988           79.2746
80                  75.0576           78.2455
81                  74.4426           77.2144
82                  74.3412           76.5622
83                  73.8861           76.2704
84                  73.7445           75.9403
85                  73.1818           75.6859
86                  73.0492           75.4031
87                  72.9683           74.8493
88                  72.9586           74.6982
89                  72.5735           74.6493
90                  72.2451           74.5565
91                  72.2451           74.1699
92                  71.8909           74.1023
93                  71.8486           74.1032
94                  71.6715           74.0006
95                  71.3941           73.5545
96                  71.3518           73.5009
97                  70.8699           73.3089
98                  70.8314           72.9545
99                  70.7972           72.5822
100                  69.7978           72.5815
101                  69.7978           72.7783
102                  69.3218           72.1966
103                  69.0549           71.5282
104                  69.0549           71.1729
105                  69.0549            70.592
106                  69.0206           70.8143
107                  69.0206           70.7618
108                   68.835           70.7078
109                  68.5633           72.0609
110                  68.5403           72.3924
111                  68.5403           71.2224
112                  68.5403            70.661
113                  68.5018             70.28
114                  68.5018            70.185
115                  68.5018           70.0705
116                  68.5018           70.0454
117                  68.5018           70.2475
118                  68.5018           70.2952
119                  68.5018           70.3715
120                  68.0274           70.3245
121                  67.4485           70.4572
122                  67.4151            70.032
123                  67.4151           69.7429
124                  67.4151           69.2125
125                  67.4151           69.2327
126                  67.4151           69.0731
127                  67.4151           69.0659
128                  67.4151           69.1453
129                  67.4151           69.2421
130                  67.4151           69.1803
131                  67.4151             69.38
132                  67.4151           69.1557
133                  67.4151           69.1352
134                  67.4151           69.0954
135                  67.4151           69.0974
136                  67.4151           68.9733
137                  67.4151           69.0433
138                  67.4151           69.0887
139                  67.4151           69.0372
140                  67.0097            69.351
141                  67.0097           73.6328
142                  67.0097            73.495
143                  67.0097           70.4349
144                  67.0097           69.2688
145                  67.0097           68.8615
146                  67.0097           68.8067
147                  67.0097           68.6626
148                  67.0097           68.8154
149                  67.0097           68.6905
150                  67.0097           68.7103
151                  67.0097           68.8054
152                  67.0097            68.685
153                  66.5851           68.8375
154                  66.5311           68.7063
155                  66.5311            68.413
156                  66.5311           68.2179
157                  66.5311           68.1025
158                  66.5311           68.1338
159                  66.5311           68.2187
160                  66.5311           68.3145
161                  66.5311           68.1779
162                  66.5311           68.2074
163                  66.5311           68.2107
164                  66.5311             68.34
165                  66.5311           68.3955
166                  66.5311           68.2306
167                  66.5311           68.2965
168                  66.5311           68.2056
169                  66.5311           68.4209
170                  66.5311           68.3043
171                  66.5311           68.1567
172                  66.5311           68.1667
173                  66.5311           68.4039
174                  66.5311            68.249
175                  66.5311           68.1727
176                  66.5311           68.2439
177                  66.5311           68.3321
178                  66.5311           68.3346
179                  66.5311           68.3245
180                  66.5311            68.098
181                  66.5311           68.1128
182                  66.5311            68.132
183                  66.5311           68.3018
184                  66.5311           68.3078
185                  66.5311           68.1264
186                  66.5311           68.2425
187                  66.5311           68.2234
188                  66.5311           68.2957
189                  66.5311           68.2934
190                  66.5311           68.1502
191                  66.5311           67.9911
192                  66.5311           68.2204
193                  66.5311           68.3301
194                  66.5311           68.2652
195                  66.5311            68.266
196                  66.5311            68.196
197                  66.5311           68.2415
198                  66.5311           68.2385
199                  66.5311           68.3209
200                  66.5311           68.3135
201                  66.5311           68.5174
202                  66.5311           68.5047
203                  66.5311           68.1852
204                  66.5311            68.358
205                  66.5311            68.166
206                  66.5311           68.2678
207                  66.5311           68.0834
208                  66.5311           68.2176
209                  66.5311           68.2426
210                  66.5311           68.2158
211                  66.5311           68.1908
212                  66.5311           68.1879
213                  66.5311            68.318
214                  66.5311           68.2877
215                  66.5311           68.1885
216                  66.5311           68.2342
217                  66.5311           68.2445
218                  66.5311           68.2097
219                  66.5311           68.1752
220                  65.9802           68.2102
221                  65.9802           72.4598
222                  65.9802           72.0676
223                  65.9802           69.5157
224                  65.9802           68.2216
225                  65.9802           67.7368
226                  65.9802           67.8785
227                  65.9802           67.8954
228                  65.9802           67.7873
229                  65.9802           67.7442
230                  65.9802           67.7132
231                  65.9802           67.7691
232                  65.9802           67.9429
233                  65.9802           67.9361
234                  65.9802           67.8202
235                  65.9802           67.6339
236                  65.9802           67.8501
237                  65.9802           67.9618
238                  65.9802           67.7428
239                  65.9802           67.6377
240                  65.9802           67.9004
241                  65.9802           72.0998
242                  65.9802           72.2495
243                  65.9802           69.9494
244                  65.9802           68.4833
245                  65.9802           67.9167
246                  65.9802            67.757
247                  65.9802           67.7455
248                  65.9802           67.6729
249                  65.9802           67.7177
250                  65.9802           67.6656
251                  65.9802           67.6845
252                  65.9802           67.5391
253                  65.9802           67.5838
254                  65.9802           67.6929
255                  65.9802           67.5952
256                  65.9802           67.6393
257                  65.9802           67.7297
258                  65.9802           67.4804
259                  65.9802           67.4802
260                  65.9802           67.4659
261                  65.9802           67.9708
262                  65.9802           67.8357
263                  65.9802           67.8715
264                  65.9802           67.8631
265                  65.9802           67.8849
266                  65.9802           67.8057
267                  65.9802           67.7006
268                  65.9802           67.7333
269                  65.9802           67.5868
270                  65.9802           67.7923
271                  65.9802           67.6588
272                  65.9802           67.6406
273                  65.9802           67.7507
274                  65.9802           67.7945
275                  65.9802           67.7211
276                  65.9802           67.6875
277                  65.9802           67.7127
