#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           3      1.179883e+00      1.776274e+00      1.762500e+00      9.252202e-03
           3      1.205533e+00      1.595331e+00      1.574665e+00      8.512815e-03
           3      1.231183e+00      1.403098e+00      1.398659e+00      3.672219e-03
           3      1.256832e+00      1.250533e+00      1.255174e+00      2.243780e-03
           3      1.282482e+00      1.125718e+00      1.135834e+00      4.203971e-03
           3      1.308132e+00      1.024047e+00      1.033595e+00      1.236805e-02
           3      1.333781e+00      9.268548e-01      9.377390e-01      8.462154e-03
           3      1.359431e+00      8.626317e-01      8.709073e-01      5.458826e-03
           3      1.385081e+00      8.004151e-01      8.089166e-01      6.658422e-03
           3      1.410730e+00      7.745784e-01      7.649807e-01      4.051759e-03
           3      1.436380e+00      7.341014e-01      7.287728e-01      2.181665e-03
           3      1.462029e+00      7.075686e-01      6.999310e-01      3.122297e-03
           3      1.487679e+00      6.886571e-01      6.857492e-01      2.322382e-03
           3      1.513329e+00      6.717010e-01      6.688849e-01      1.319124e-03
           3      1.538978e+00      6.480696e-01      6.567778e-01      3.564073e-03
           3      1.564628e+00      6.582198e-01      6.533424e-01      1.994168e-03
           3      1.590278e+00      6.687352e-01      6.676034e-01      1.923595e-03
           3      1.615927e+00      6.832615e-01      6.847684e-01      4.016210e-03
           3      1.641577e+00      7.032501e-01      6.983916e-01      6.203891e-03
           3      1.667227e+00      7.303850e-01      7.225018e-01      3.312072e-03
           3      1.692876e+00      7.483989e-01      7.493740e-01      3.869147e-03
           3      1.718526e+00      7.846542e-01      7.869661e-01      1.144067e-03
           3      1.744175e+00      8.229904e-01      8.229089e-01      3.024191e-03
           3      1.769825e+00      8.541219e-01      8.539147e-01      3.348830e-03
           3      1.795475e+00      8.914263e-01      8.970486e-01      8.649540e-03
           3      1.821124e+00      9.405128e-01      9.408651e-01      4.564474e-03
           3      1.846774e+00      9.883462e-01      9.859441e-01      5.887590e-03
           3      1.872424e+00      1.035580e+00      1.032037e+00      2.705168e-03
           3      1.898073e+00      1.074461e+00      1.073802e+00      1.738430e-03
           3      1.923723e+00      1.118085e+00      1.110119e+00      4.246637e-03
           3      1.949373e+00      1.136152e+00      1.140153e+00      2.148563e-03
           3      1.975022e+00      1.160653e+00      1.165939e+00      4.615668e-03
           3      2.000672e+00      1.183962e+00      1.190947e+00      5.286009e-03
           3      2.026321e+00      1.201981e+00      1.209957e+00      3.324502e-03
           3      2.051971e+00      1.212327e+00      1.215668e+00      3.099442e-03
           3      2.077621e+00      1.205093e+00      1.206674e+00      1.405988e-03
           3      2.103270e+00      1.212334e+00      1.204259e+00      7.254537e-03
           3      2.128920e+00      1.190383e+00      1.196637e+00      2.791232e-03
           3      2.154570e+00      1.175798e+00      1.173703e+00      8.819555e-04
           3      2.180219e+00      1.145894e+00      1.145190e+00      3.107666e-04
           3      2.205869e+00      1.117627e+00      1.123394e+00      3.626229e-03
           3      2.231519e+00      1.088934e+00      1.093917e+00      2.774679e-03
           3      2.257168e+00      1.070478e+00      1.068255e+00      9.075935e-04
           3      2.282818e+00      1.040947e+00      1.033139e+00      3.209500e-03
           3      2.308468e+00      1.005548e+00      1.006128e+00      2.647815e-03
           3      2.334117e+00      9.782918e-01      9.748367e-01      1.415889e-03
           3      2.359767e+00      9.629377e-01      9.557635e-01      2.935139e-03
           3      2.385416e+00      9.359013e-01      9.308027e-01      2.096822e-03
           3      2.411066e+00      9.236185e-01      9.188880e-01      1.942017e-03
           3      2.436716e+00      9.098230e-01      9.094500e-01      3.226681e-03
           3      2.462365e+00      8.970544e-01      8.970954e-01      1.460298e-03
           3      2.488015e+00      8.912526e-01      8.896929e-01      3.905016e-03
           3      2.513665e+00      8.817032e-01      8.836627e-01      2.064038e-03
           3      2.539314e+00      8.807463e-01      8.875236e-01      3.487590e-03
