#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1022    -5.42867    -5.45159  0.00104964
        1023    -5.44724    -5.45159  0.00104862
        1024    -5.46639     -5.4516   0.0010477
        1025    -5.47862    -5.45163  0.00104701
        1026    -5.47819    -5.45165  0.00104631
        1027    -5.45979    -5.45166  0.00104532
        1028    -5.43432    -5.45165  0.00104444
        1029    -5.41463    -5.45161  0.00104404
        1030    -5.41614    -5.45157   0.0010436
        1031    -5.43588    -5.45156   0.0010427
        1032     -5.4594    -5.45157  0.00104171
        1033    -5.47717    -5.45159    0.001041
        1034    -5.48563    -5.45162  0.00104051
        1035    -5.47863    -5.45165  0.00103984
        1036    -5.46219    -5.45166  0.00103888
        1037     -5.4455    -5.45166   0.0010379
        1038    -5.44137    -5.45165  0.00103694
        1039    -5.44975    -5.45164  0.00103595
        1040    -5.46858    -5.45166  0.00103508
        1041    -5.48752    -5.45169  0.00103466
        1042    -5.49018    -5.45173  0.00103432
        1043    -5.48043    -5.45176   0.0010337
        1044    -5.45701    -5.45176  0.00103272
        1045    -5.42284    -5.45174   0.0010321
        1046     -5.3998    -5.45169  0.00103231
        1047    -5.40344    -5.45164  0.00103235
        1048    -5.42445    -5.45161  0.00103169
        1049    -5.44887    -5.45161  0.00103071
        1050    -5.46095    -5.45162  0.00102977
        1051    -5.46159    -5.45163  0.00102883
        1052    -5.46016    -5.45164  0.00102789
        1053    -5.45777    -5.45164  0.00102693
        1054    -5.46411    -5.45166  0.00102602
        1055    -5.47098    -5.45167  0.00102521
        1056    -5.47809     -5.4517  0.00102455
        1057    -5.48137    -5.45173  0.00102396
        1058    -5.47939    -5.45175  0.00102333
        1059    -5.47795    -5.45178  0.00102266
        1060    -5.46851    -5.45179  0.00102182
        1061    -5.45494     -5.4518  0.00102086
        1062    -5.44017    -5.45179  0.00101996
        1063    -5.43494    -5.45177  0.00101912
        1064    -5.43387    -5.45175   0.0010183
        1065    -5.43458    -5.45174  0.00101747
        1066    -5.42833    -5.45172  0.00101675
        1067    -5.42019    -5.45169  0.00101623
        1068    -5.42252    -5.45166  0.00101565
        1069    -5.44626    -5.45165  0.00101471
        1070    -5.47268    -5.45167  0.00101395
        1071    -5.47784     -5.4517   0.0010133
        1072    -5.46146    -5.45171  0.00101239
        1073    -5.43584    -5.45169  0.00101156
        1074    -5.41441    -5.45166  0.00101121
        1075    -5.40999    -5.45162  0.00101101
        1076    -5.42519    -5.45159  0.00101037
        1077    -5.45825     -5.4516  0.00100945
        1078    -5.48683    -5.45163  0.00100905
        1079    -5.50213    -5.45168   0.0010092
        1080    -5.49664    -5.45172  0.00100912
        1081     -5.4802    -5.45175  0.00100853
        1082    -5.46193    -5.45176  0.00100764
        1083      -5.442    -5.45175  0.00100675
        1084    -5.42408    -5.45172  0.00100615
        1085    -5.41136    -5.45168  0.00100591
        1086    -5.40188    -5.45164  0.00100602
        1087    -5.39716    -5.45159  0.00100635
        1088     -5.4015    -5.45154  0.00100647
        1089    -5.41458    -5.45151  0.00100612
        1090    -5.43523    -5.45149  0.00100531
        1091     -5.4566     -5.4515   0.0010044
        1092     -5.4713    -5.45152  0.00100364
        1093    -5.48293    -5.45155  0.00100314
        1094    -5.49214    -5.45158  0.00100291
        1095    -5.49662    -5.45162  0.00100283
        1096     -5.5005    -5.45167  0.00100291
        1097    -5.50334    -5.45172   0.0010031
        1098    -5.49732    -5.45176  0.00100305
        1099    -5.48454    -5.45179  0.00100258
        1100     -5.4729    -5.45181  0.00100185
        1101    -5.46114    -5.45181  0.00100097
        1102    -5.45496    -5.45182  0.00100007
        1103    -5.44749    -5.45181 0.000999172
        1104    -5.43985     -5.4518 0.000998325
        1105    -5.43237    -5.45179 0.000997577
        1106    -5.42956    -5.45176 0.000996877
        1107    -5.42771    -5.45174 0.000996213
        1108     -5.4303    -5.45172 0.000995502
        1109    -5.42854     -5.4517 0.000994824
        1110    -5.42468    -5.45168 0.000994226
        1111    -5.42007    -5.45165 0.000993738
        1112    -5.42062    -5.45162 0.000993236
        1113     -5.4301     -5.4516 0.000992532
        1114    -5.44972     -5.4516 0.000991642
        1115    -5.46755    -5.45162 0.000990856
        1116     -5.4742    -5.45164 0.000990175
        1117    -5.46807    -5.45165 0.000989398
        1118     -5.4525    -5.45165 0.000988513
        1119    -5.43606    -5.45164 0.000987728
        1120    -5.42449    -5.45161 0.000987143
        1121    -5.42658    -5.45159 0.000986515
        1122    -5.43594    -5.45158 0.000985735
        1123    -5.45377    -5.45158 0.000984859
        1124    -5.47619     -5.4516 0.000984226
        1125     -5.4972    -5.45164 0.000984185
        1126    -5.51025    -5.45169 0.000984687
        1127    -5.50156    -5.45174 0.000984807
        1128    -5.47236    -5.45176 0.000984103
        1129    -5.44187    -5.45175 0.000983271
        1130     -5.4188    -5.45172 0.000982833
        1131    -5.40927    -5.45168  0.00098268
        1132    -5.40961    -5.45164 0.000982514
        1133    -5.41984    -5.45162 0.000982048
        1134     -5.4337     -5.4516 0.000981309
        1135    -5.45524     -5.4516  0.00098045
        1136    -5.47199    -5.45162 0.000979751
        1137     -5.4789    -5.45164 0.000979183
        1138    -5.47556    -5.45167 0.000978548
        1139    -5.46762    -5.45168 0.000977789
        1140    -5.45425    -5.45168 0.000976934
        1141    -5.44067    -5.45167 0.000976125
        1142    -5.43175    -5.45165 0.000975426
        1143    -5.42743    -5.45163 0.000974803
        1144     -5.4344    -5.45162 0.000974067
        1145    -5.44398    -5.45161  0.00097324
        1146    -5.45563    -5.45162 0.000972397
        1147    -5.47231    -5.45163 0.000971716
        1148    -5.47925    -5.45166 0.000971167
        1149    -5.47681    -5.45168 0.000970569
        1150    -5.46877    -5.45169 0.000969839
        1151     -5.4618     -5.4517 0.000969036
        1152     -5.4577    -5.45171 0.000968209
        1153    -5.45633    -5.45171 0.000967377
        1154    -5.45886    -5.45172 0.000966559
        1155    -5.46208    -5.45173 0.000965764
        1156    -5.46311    -5.45174 0.000964978
        1157    -5.45941    -5.45174 0.000964167
        1158    -5.45179    -5.45174 0.000963335
        1159    -5.44631    -5.45174 0.000962515
        1160    -5.44191    -5.45173 0.000961722
        1161    -5.43981    -5.45172 0.000960949
        1162    -5.43417    -5.45171  0.00096024
        1163    -5.42602    -5.45168 0.000959669
        1164    -5.42273    -5.45166 0.000959167
        1165    -5.43039    -5.45164 0.000958517
        1166    -5.45219    -5.45164 0.000957695
        1167    -5.46619    -5.45165 0.000956956
        1168    -5.46565    -5.45166 0.000956211
        1169    -5.46225    -5.45167 0.000955436
        1170    -5.45821    -5.45168 0.000954636
        1171    -5.45619    -5.45168 0.000953829
        1172    -5.45787    -5.45169 0.000953029
        1173    -5.46006     -5.4517 0.000952244
        1174      -5.457     -5.4517 0.000951443
        1175    -5.45363     -5.4517 0.000950635
        1176    -5.45504     -5.4517 0.000949831
        1177    -5.45822    -5.45171  0.00094904
        1178    -5.46568    -5.45172 0.000948308
        1179    -5.46881    -5.45174 0.000947615
        1180    -5.47399    -5.45176 0.000946999
        1181    -5.46989    -5.45177 0.000946322
        1182    -5.45151    -5.45177 0.000945521
        1183    -5.43134    -5.45175  0.00094488
        1184    -5.41424    -5.45172 0.000944613
        1185    -5.41117    -5.45169 0.000944435
        1186      -5.418    -5.45166 0.000944066
        1187    -5.43178    -5.45164 0.000943419
        1188    -5.44661    -5.45164 0.000942635
        1189    -5.45895    -5.45164 0.000941862
        1190    -5.46181    -5.45165 0.000941109
        1191    -5.46025    -5.45166 0.000940347
        1192    -5.46106    -5.45167 0.000939591
        1193    -5.46421    -5.45168 0.000938862
        1194    -5.47032    -5.45169 0.000938206
        1195    -5.47146    -5.45171 0.000937566
        1196    -5.46813    -5.45172 0.000936883
        1197    -5.45461    -5.45173 0.000936103
        1198    -5.44415    -5.45172 0.000935343
        1199    -5.43917    -5.45171 0.000934622
        1200    -5.44202     -5.4517 0.000933878
        1201    -5.44844     -5.4517 0.000933104
        1202     -5.4502     -5.4517 0.000932329
        1203    -5.45426     -5.4517 0.000931556
        1204    -5.45637     -5.4517 0.000930791
        1205    -5.45103     -5.4517 0.000930018
        1206    -5.43893    -5.45169 0.000929307
        1207     -5.4314    -5.45168  0.00092869
        1208    -5.43249    -5.45166 0.000928057
        1209    -5.44047    -5.45165 0.000927335
        1210    -5.45389    -5.45165 0.000926571
        1211    -5.45834    -5.45166 0.000925822
        1212    -5.45704    -5.45166 0.000925069
        1213    -5.45058    -5.45166 0.000924306
        1214    -5.44798    -5.45166  0.00092355
        1215    -5.45056    -5.45166  0.00092279
        1216    -5.46008    -5.45166 0.000922057
        1217    -5.46633    -5.45168 0.000921379
        1218    -5.47088    -5.45169 0.000920757
        1219     -5.4652     -5.4517 0.000920068
        1220    -5.45444    -5.45171 0.000919317
        1221    -5.45579    -5.45171  0.00091857
        1222    -5.46482    -5.45172 0.000917881
        1223    -5.47209    -5.45174 0.000917282
        1224    -5.47194    -5.45175 0.000916681
        1225    -5.46518    -5.45176 0.000915998
        1226    -5.45805    -5.45177 0.000915265
        1227    -5.44447    -5.45176 0.000914538
        1228    -5.43755    -5.45175 0.000913867
        1229    -5.43568    -5.45174 0.000913217
        1230    -5.43721    -5.45173 0.000912551
        1231    -5.44443    -5.45172 0.000911829
        1232    -5.44888    -5.45172 0.000911092
        1233    -5.44872    -5.45172 0.000910356
        1234    -5.44243    -5.45171 0.000909649
        1235    -5.43637     -5.4517 0.000908998
        1236    -5.43661    -5.45168 0.000908344
        1237    -5.44152    -5.45168 0.000907647
        1238    -5.43931    -5.45167 0.000906969
        1239     -5.4397    -5.45166 0.000906288
        1240    -5.44291    -5.45165 0.000905585
        1241    -5.45367    -5.45165 0.000904856
        1242    -5.46783    -5.45166 0.000904222
        1243    -5.47871    -5.45169 0.000903756
        1244    -5.48001    -5.45171 0.000903316
        1245    -5.46601    -5.45172 0.000902664
        1246     -5.4462    -5.45172  0.00090195
        1247    -5.42914     -5.4517 0.000901409
        1248    -5.42409    -5.45168 0.000900958
        1249    -5.42846    -5.45166 0.000900428
        1250    -5.43363    -5.45164 0.000899823
        1251    -5.44204    -5.45163 0.000899137
        1252    -5.45292    -5.45164 0.000898419
        1253    -5.46735    -5.45165  0.00089779
        1254    -5.48235    -5.45167 0.000897407
        1255    -5.49761    -5.45171 0.000897439
        1256    -5.50114    -5.45175 0.000897587
        1257    -5.49054    -5.45178 0.000897403
        1258     -5.4636    -5.45179 0.000896739
        1259     -5.4279    -5.45177 0.000896227
        1260    -5.39127    -5.45172 0.000896801
        1261      -5.368    -5.45166 0.000898544
        1262    -5.37021    -5.45159 0.000900147
        1263    -5.40265    -5.45155 0.000900268
        1264    -5.45069    -5.45155 0.000899556
        1265     -5.5023    -5.45159 0.000899739
        1266    -5.53184    -5.45165 0.000901258
        1267    -5.53437    -5.45172 0.000902908
        1268     -5.5142    -5.45177  0.00090354
        1269    -5.48515     -5.4518 0.000903211
        1270    -5.45377     -5.4518 0.000902501
        1271    -5.42936    -5.45178 0.000901963
        1272    -5.41429    -5.45175 0.000901736
        1273    -5.41587    -5.45172 0.000901468
        1274    -5.43419    -5.45171 0.000900865
        1275    -5.46146    -5.45172 0.000900191
        1276    -5.48746    -5.45174 0.000899921
        1277    -5.49367    -5.45178 0.000899815
        1278    -5.48593     -5.4518 0.000899508
        1279    -5.46406    -5.45181 0.000898856
        1280    -5.43471     -5.4518 0.000898253
        1281    -5.40609    -5.45176  0.00089826
        1282    -5.38578    -5.45171 0.000899033
        1283    -5.38374    -5.45166 0.000899892
        1284    -5.39662    -5.45162 0.000900211
        1285    -5.42794     -5.4516 0.000899699
        1286    -5.46091    -5.45161 0.000899029
        1287    -5.48245    -5.45163  0.00089865
        1288    -5.49378    -5.45166 0.000898548
        1289     -5.4922    -5.45169 0.000898401
        1290     -5.4834    -5.45172 0.000898041
        1291    -5.46679    -5.45173 0.000897421
        1292    -5.45176    -5.45173 0.000896726
        1293    -5.43925    -5.45172 0.000896085
        1294    -5.43355    -5.45171 0.000895502
        1295    -5.43212    -5.45169 0.000894938
        1296    -5.44222    -5.45168 0.000894278
        1297    -5.45887    -5.45169 0.000893605
        1298    -5.46899     -5.4517 0.000893016
        1299    -5.46796    -5.45172 0.000892416
        1300    -5.45367    -5.45172 0.000891731
        1301    -5.43303     -5.4517 0.000891161
        1302    -5.42471    -5.45168 0.000890718
        1303    -5.43409    -5.45167 0.000890137
        1304    -5.44766    -5.45166  0.00088946
        1305    -5.46334    -5.45167 0.000888823
        1306    -5.47584    -5.45169 0.000888335
        1307    -5.48534    -5.45172 0.000888028
        1308    -5.48724    -5.45175 0.000887764
        1309    -5.48242    -5.45177 0.000887395
        1310    -5.47515    -5.45179 0.000886898
        1311    -5.46335     -5.4518 0.000886265
        1312    -5.44389    -5.45179  0.00088561
        1313     -5.4231    -5.45177 0.000885205
        1314      -5.405    -5.45173 0.000885247
        1315    -5.40459     -5.4517 0.000885299
        1316    -5.43082    -5.45168 0.000884768
        1317    -5.46885    -5.45169 0.000884192
        1318    -5.50248    -5.45173 0.000884361
        1319    -5.50907    -5.45178 0.000884758
        1320    -5.49172    -5.45181 0.000884605
        1321    -5.46111    -5.45181 0.000883964
        1322    -5.43239     -5.4518 0.000883417
        1323    -5.41722    -5.45177 0.000883136
        1324     -5.4183    -5.45175 0.000882831
        1325    -5.42549    -5.45173 0.000882387
        1326    -5.43386    -5.45171 0.000881824
        1327    -5.43777     -5.4517 0.000881222
        1328    -5.43636    -5.45169 0.000880635
        1329    -5.43246    -5.45168 0.000880091
        1330    -5.43256    -5.45166 0.000879546
        1331    -5.43673    -5.45165 0.000878957
        1332    -5.43974    -5.45164 0.000878343
        1333    -5.45696    -5.45165 0.000877693
        1334    -5.48068    -5.45167 0.000877305
        1335    -5.49422     -5.4517 0.000877227
        1336    -5.48315    -5.45172 0.000876886
        1337    -5.45793    -5.45173 0.000876242
        1338    -5.42867    -5.45171 0.000875757
        1339    -5.41004    -5.45168 0.000875655
        1340    -5.40381    -5.45164  0.00087573
        1341    -5.40586    -5.45161 0.000875742
        1342    -5.41786    -5.45158 0.000875451
        1343    -5.44138    -5.45158 0.000874832
        1344    -5.47326    -5.45159  0.00087433
        1345    -5.49828    -5.45163 0.000874368
        1346    -5.50223    -5.45167 0.000874526
        1347    -5.49178     -5.4517 0.000874384
        1348    -5.47635    -5.45171 0.000873927
        1349    -5.46079    -5.45172 0.000873305
        1350    -5.44919    -5.45172  0.00087266
        1351    -5.44236    -5.45171 0.000872042
        1352    -5.43923     -5.4517 0.000871445
        1353    -5.44124    -5.45169 0.000870836
        1354    -5.44307    -5.45169 0.000870216
        1355     -5.4478    -5.45169 0.000869578
        1356    -5.44956    -5.45168 0.000868938
        1357    -5.45262    -5.45168 0.000868298
        1358    -5.45795    -5.45169 0.000867671
        1359    -5.46041     -5.4517 0.000867056
        1360    -5.46162     -5.4517  0.00086645
        1361     -5.4615    -5.45171 0.000865843
        1362    -5.46157    -5.45172 0.000865237
        1363    -5.46296    -5.45173 0.000864642
        1364    -5.46404    -5.45173 0.000864055
        1365     -5.4619    -5.45174 0.000863454
        1366    -5.46353    -5.45175 0.000862865
        1367    -5.45719    -5.45175 0.000862243
        1368    -5.44179    -5.45175 0.000861644
        1369    -5.42759    -5.45173 0.000861195
        1370     -5.4198    -5.45171 0.000860882
        1371    -5.42618    -5.45169 0.000860455
        1372    -5.44209    -5.45168 0.000859856
        1373    -5.45647    -5.45168 0.000859237
        1374    -5.46349    -5.45169 0.000858655
        1375    -5.46166     -5.4517 0.000858061
        1376     -5.4598    -5.45171 0.000857458
        1377    -5.45234    -5.45171 0.000856835
        1378    -5.43913     -5.4517 0.000856262
        1379    -5.42712    -5.45168 0.000855826
        1380    -5.42087    -5.45166 0.000855497
        1381    -5.41916    -5.45163 0.000855201
        1382    -5.42058    -5.45161 0.000854878
        1383     -5.4239    -5.45159 0.000854494
        1384     -5.4298    -5.45158 0.000854022
        1385     -5.4442    -5.45157 0.000853422
        1386    -5.46124    -5.45158 0.000852835
        1387    -5.47179    -5.45159 0.000852345
        1388     -5.4724    -5.45161 0.000851862
        1389    -5.46437    -5.45162 0.000851299
        1390    -5.44902    -5.45161 0.000850688
        1391     -5.4414    -5.45161 0.000850108
        1392    -5.44327     -5.4516 0.000849519
        1393    -5.45856    -5.45161 0.000848924
        1394    -5.48486    -5.45163  0.00084865
        1395     -5.5087    -5.45167 0.000849027
        1396    -5.52468    -5.45172 0.000850028
        1397    -5.52617    -5.45178 0.000851088
        1398    -5.51188    -5.45182 0.000851565
        1399    -5.48927    -5.45185 0.000851377
        1400    -5.46346    -5.45185 0.000850809
        1401    -5.44146    -5.45185 0.000850234
        1402    -5.42702    -5.45183 0.000849812
        1403    -5.41493     -5.4518 0.000849613
        1404    -5.40675    -5.45177 0.000849614
        1405    -5.40266    -5.45174 0.000849728
        1406    -5.40766     -5.4517 0.000849701
        1407    -5.42714    -5.45169 0.000849277
        1408    -5.45139    -5.45169 0.000848673
        1409    -5.46822     -5.4517 0.000848152
        1410    -5.47409    -5.45171 0.000847699
        1411    -5.47888    -5.45173 0.000847317
        1412    -5.47948    -5.45175 0.000846945
        1413    -5.47925    -5.45177 0.000846569
        1414    -5.47863    -5.45179 0.000846183
        1415    -5.47392    -5.45181  0.00084573
        1416    -5.45576    -5.45181 0.000845137
        1417      -5.433     -5.4518 0.000844645
        1418    -5.41128    -5.45177 0.000844532
        1419    -5.40282    -5.45173 0.000844641
        1420    -5.41102     -5.4517 0.000844533
        1421    -5.42895    -5.45169  0.00084409
        1422     -5.4494    -5.45169 0.000843498
        1423    -5.46273    -5.45169 0.000842941
        1424    -5.46643    -5.45171 0.000842413
        1425    -5.46117    -5.45171 0.000841848
        1426    -5.45908    -5.45172 0.000841273
        1427    -5.45523    -5.45172 0.000840687
        1428    -5.44877    -5.45172 0.000840101
        1429    -5.43943    -5.45171 0.000839557
        1430    -5.43493     -5.4517 0.000839052
        1431     -5.4393    -5.45169 0.000838511
        1432    -5.45656    -5.45169 0.000837932
        1433    -5.48299    -5.45171 0.000837632
        1434    -5.51104    -5.45175 0.000838069
        1435    -5.52273     -5.4518 0.000838943
        1436     -5.5078    -5.45184 0.000839264
        1437    -5.47949    -5.45186 0.000838901
        1438    -5.44964    -5.45186 0.000838319
        1439    -5.43031    -5.45185  0.00083787
        1440    -5.41977    -5.45182 0.000837584
        1441    -5.42048     -5.4518 0.000837285
        1442    -5.43141    -5.45179 0.000836824
        1443    -5.44479    -5.45178 0.000836258
        1444    -5.45611    -5.45179 0.000835684
        1445    -5.46154    -5.45179 0.000835133
        1446    -5.46313     -5.4518 0.000834592
        1447    -5.45579     -5.4518  0.00083402
        1448    -5.44483     -5.4518 0.000833458
        1449    -5.43778    -5.45179 0.000832939
        1450    -5.43202    -5.45178 0.000832476
        1451    -5.42409    -5.45176 0.000832121
        1452    -5.41524    -5.45173 0.000831928
        1453    -5.41081     -5.4517 0.000831832
        1454    -5.41089    -5.45167 0.000831733
        1455    -5.41821    -5.45165  0.00083148
        1456    -5.42681    -5.45163 0.000831084
        1457    -5.44114    -5.45163 0.000830544
        1458    -5.46678    -5.45164  0.00083004
        1459    -5.49281    -5.45167  0.00082995
        1460    -5.50268     -5.4517 0.000830117
        1461    -5.49295    -5.45173 0.000830029
        1462     -5.4767    -5.45175 0.000829637
        1463    -5.47023    -5.45176 0.000829166
        1464    -5.46769    -5.45177 0.000828671
        1465    -5.46639    -5.45178 0.000828165
        1466    -5.46618    -5.45179 0.000827659
        1467    -5.46546     -5.4518 0.000827147
        1468    -5.46403    -5.45181 0.000826626
        1469    -5.45689    -5.45181  0.00082607
        1470    -5.44765    -5.45181 0.000825513
        1471    -5.44093     -5.4518 0.000824985
        1472     -5.4353    -5.45179 0.000824501
        1473    -5.44036    -5.45178 0.000823977
        1474    -5.44279    -5.45178 0.000823441
        1475    -5.43721    -5.45177 0.000822942
        1476    -5.43113    -5.45175 0.000822503
        1477      -5.431    -5.45174 0.000822066
        1478    -5.44074    -5.45173 0.000821544
        1479    -5.45332    -5.45173 0.000820989
        1480    -5.45827    -5.45174 0.000820446
        1481    -5.45411    -5.45174 0.000819894
        1482    -5.45154    -5.45174  0.00081934
        1483     -5.4548    -5.45174 0.000818791
        1484    -5.45601    -5.45174 0.000818244
        1485    -5.45644    -5.45175 0.000817699
        1486    -5.46135    -5.45175 0.000817174
        1487    -5.46805    -5.45176 0.000816698
        1488    -5.47388    -5.45178 0.000816285
        1489    -5.47393    -5.45179 0.000815872
        1490    -5.47459    -5.45181 0.000815468
        1491    -5.46652    -5.45182 0.000814981
        1492    -5.45648    -5.45182  0.00081444
        1493    -5.44773    -5.45182 0.000813899
        1494    -5.43872    -5.45181 0.000813402
        1495    -5.42727    -5.45179 0.000813023
        1496    -5.42278    -5.45177 0.000812711
        1497    -5.42071    -5.45175 0.000812433
        1498    -5.42746    -5.45174 0.000812053
        1499    -5.44151    -5.45173  0.00081154
        1500    -5.45522    -5.45173 0.000811002
        1501     -5.4579    -5.45174 0.000810472
        1502    -5.45661    -5.45174 0.000809939
        1503    -5.45438    -5.45174 0.000809402
        1504    -5.45827    -5.45175 0.000808875
        1505     -5.4618    -5.45175 0.000808365
        1506    -5.46556    -5.45176 0.000807881
        1507    -5.46976    -5.45177 0.000807433
        1508    -5.47281    -5.45179 0.000807018
        1509    -5.47431     -5.4518 0.000806621
        1510    -5.46653    -5.45181 0.000806146
        1511    -5.45716    -5.45182  0.00080562
        1512    -5.44621    -5.45181 0.000805096
        1513    -5.44378    -5.45181 0.000804581
        1514    -5.45159    -5.45181  0.00080405
        1515     -5.4606    -5.45181  0.00080354
        1516    -5.46566    -5.45182 0.000803062
        1517    -5.46502    -5.45183  0.00080258
        1518    -5.45638    -5.45183 0.000802057
        1519    -5.44554    -5.45183 0.000801539
        1520    -5.42963    -5.45181 0.000801145
        1521    -5.42324     -5.4518 0.000800839
        1522    -5.42356    -5.45178 0.000800527
        1523    -5.43327    -5.45176 0.000800094
        1524    -5.44003    -5.45176 0.000799606
        1525    -5.44241    -5.45175 0.000799105
        1526    -5.44179    -5.45174 0.000798608
        1527    -5.44324    -5.45174 0.000798104
        1528    -5.45126    -5.45174 0.000797582
        1529     -5.4583    -5.45174 0.000797072
        1530    -5.46385    -5.45175  0.00079659
        1531     -5.4649    -5.45176 0.000796116
        1532    -5.46289    -5.45177  0.00079563
        1533    -5.45566    -5.45177 0.000795115
        1534    -5.45325    -5.45177 0.000794597
        1535    -5.45337    -5.45177  0.00079408
        1536    -5.45816    -5.45178 0.000793574
        1537    -5.46171    -5.45178 0.000793084
        1538    -5.46321    -5.45179 0.000792603
        1539    -5.46177     -5.4518 0.000792115
        1540    -5.46084     -5.4518 0.000791622
        1541    -5.45697     -5.4518 0.000791116
        1542    -5.45403    -5.45181 0.000790604
        1543    -5.44789     -5.4518 0.000790096
        1544     -5.4448     -5.4518 0.000789597
        1545    -5.44455    -5.45179   0.0007891
        1546    -5.44214    -5.45179 0.000788614
        1547    -5.43996    -5.45178 0.000788141
        1548    -5.43463    -5.45177  0.00078771
        1549    -5.43066    -5.45176 0.000787319
        1550      -5.427    -5.45174 0.000786974
        1551    -5.42692    -5.45172 0.000786629
        1552     -5.4362    -5.45171 0.000786186
        1553    -5.44649    -5.45171 0.000785687
        1554    -5.45849    -5.45171 0.000785193
        1555    -5.45724    -5.45172 0.000784696
        1556     -5.4449    -5.45171 0.000784204
        1557    -5.43616     -5.4517 0.000783764
        1558    -5.43761     -5.4517 0.000783313
        1559    -5.44869    -5.45169 0.000782813
        1560    -5.46115     -5.4517 0.000782335
        1561    -5.47029    -5.45171 0.000781924
        1562    -5.47653    -5.45173 0.000781585
        1563    -5.47835    -5.45174 0.000781271
        1564    -5.47074    -5.45176 0.000780865
        1565    -5.46058    -5.45176 0.000780387
        1566    -5.44565    -5.45176 0.000779898
        1567    -5.43223    -5.45175   0.0007795
        1568    -5.42218    -5.45173 0.000779231
        1569    -5.42021    -5.45171 0.000778993
        1570    -5.43024    -5.45169 0.000778617
        1571    -5.44488    -5.45169 0.000778134
        1572    -5.46439     -5.4517  0.00077768
        1573    -5.47372    -5.45171 0.000777312
        1574    -5.47622    -5.45173 0.000776974
        1575    -5.47243    -5.45174 0.000776592
        1576    -5.46585    -5.45175 0.000776151
        1577    -5.45724    -5.45175 0.000775667
        1578    -5.44724    -5.45175  0.00077518
        1579    -5.44005    -5.45174 0.000774725
        1580    -5.43821    -5.45173 0.000774282
        1581    -5.43925    -5.45172 0.000773832
        1582    -5.44881    -5.45172 0.000773345
        1583    -5.45934    -5.45173 0.000772872
        1584    -5.46285    -5.45173 0.000772416
        1585    -5.45966    -5.45174 0.000771945
        1586    -5.44913    -5.45174  0.00077146
        1587    -5.44363    -5.45173  0.00077099
        1588    -5.44822    -5.45173 0.000770508
        1589    -5.46056    -5.45174 0.000770043
        1590    -5.47204    -5.45175 0.000769665
        1591    -5.47314    -5.45176 0.000769298
        1592    -5.46742    -5.45177 0.000768878
        1593    -5.46641    -5.45178  0.00076845
        1594     -5.4685    -5.45179  0.00076804
        1595    -5.47811    -5.45181 0.000767735
        1596    -5.48338    -5.45183 0.000767509
        1597    -5.47929    -5.45185 0.000767221
        1598    -5.45993    -5.45185 0.000766758
        1599    -5.43251    -5.45184 0.000766374
        1600    -5.40887    -5.45181 0.000766365
        1601    -5.40049    -5.45178 0.000766556
        1602    -5.41114    -5.45175 0.000766498
        1603    -5.43192    -5.45174 0.000766119
        1604    -5.44593    -5.45174  0.00076565
        1605    -5.44633    -5.45174 0.000765181
        1606     -5.4411    -5.45173 0.000764733
        1607    -5.43066    -5.45172 0.000764369
        1608    -5.42671     -5.4517 0.000764052
        1609    -5.42805    -5.45169 0.000763719
        1610    -5.43483    -5.45167 0.000763316
        1611    -5.44663    -5.45167 0.000762849
        1612    -5.45481    -5.45167 0.000762378
        1613    -5.46224    -5.45168 0.000761933
        1614    -5.46873    -5.45169 0.000761535
        1615    -5.46508     -5.4517 0.000761108
        1616    -5.45659     -5.4517 0.000760643
        1617    -5.44897     -5.4517 0.000760175
        1618     -5.4434     -5.4517 0.000759722
        1619    -5.44819    -5.45169 0.000759256
        1620    -5.45929     -5.4517 0.000758802
        1621      -5.471    -5.45171 0.000758427
        1622     -5.4736    -5.45172  0.00075808
        1623    -5.47018    -5.45173 0.000757698
        1624    -5.46013    -5.45174 0.000757249
        1625    -5.44702    -5.45174 0.000756789
        1626    -5.44211    -5.45173 0.000756346
        1627    -5.44236    -5.45172 0.000755903
        1628    -5.45022    -5.45172  0.00075544
        1629    -5.45754    -5.45173 0.000754984
        1630    -5.46387    -5.45174 0.000754558
        1631    -5.46988    -5.45175 0.000754177
        1632    -5.47367    -5.45176 0.000753835
        1633    -5.47118    -5.45177 0.000753467
        1634    -5.45798    -5.45178 0.000753015
        1635    -5.44573    -5.45177 0.000752564
        1636    -5.43608    -5.45176 0.000752165
        1637    -5.43006    -5.45175 0.000751822
        1638    -5.43096    -5.45174 0.000751471
        1639    -5.43356    -5.45172 0.000751094
        1640    -5.43765    -5.45172 0.000750685
        1641    -5.44405    -5.45171 0.000750242
        1642     -5.4497    -5.45171 0.000749786
        1643    -5.45533    -5.45171 0.000749333
        1644    -5.46367    -5.45172 0.000748912
        1645    -5.46709    -5.45173 0.000748515
        1646    -5.46894    -5.45174 0.000748134
        1647    -5.46698    -5.45175 0.000747737
        1648    -5.45764    -5.45175 0.000747292
        1649    -5.44992    -5.45175 0.000746839
        1650    -5.44556    -5.45175 0.000746396
        1651    -5.44422    -5.45174 0.000745958
        1652    -5.44642    -5.45174 0.000745513
        1653    -5.44276    -5.45173 0.000745082
        1654    -5.43923    -5.45173  0.00074467
        1655    -5.43571    -5.45172 0.000744283
        1656    -5.42758     -5.4517 0.000743976
