#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         956    0.810797    0.799729  0.00210582
         957     0.80092     0.79973  0.00210362
         958    0.790539    0.799721  0.00210144
         959    0.780408    0.799701  0.00209935
         960     0.76944    0.799669   0.0020974
         961     0.75636    0.799624   0.0020957
         962    0.742946    0.799565  0.00209435
         963    0.734124    0.799497  0.00209328
         964    0.734688     0.79943  0.00209219
         965    0.746692    0.799375  0.00209073
         966    0.769122    0.799344   0.0020888
         967    0.798901    0.799344  0.00208664
         968     0.83113    0.799376  0.00208474
         969    0.858206    0.799437  0.00208348
         970    0.870998    0.799511  0.00208263
         971    0.863948    0.799577  0.00208155
         972    0.839542    0.799618  0.00207981
         973    0.806791    0.799626  0.00207769
         974    0.775788    0.799601   0.0020757
         975    0.754127    0.799555  0.00207409
         976    0.747132    0.799501  0.00207266
         977    0.757295    0.799458  0.00207099
         978    0.781104    0.799439  0.00206896
         979     0.80902    0.799449  0.00206687
         980    0.830349     0.79948    0.002065
         981     0.83865     0.79952  0.00206328
         982    0.834714    0.799556  0.00206149
         983    0.825924    0.799583  0.00205957
         984    0.819358    0.799603  0.00205757
         985     0.81461    0.799618  0.00205554
         986    0.808352    0.799627  0.00205348
         987    0.803013     0.79963   0.0020514
         988    0.803777    0.799635  0.00204933
         989    0.810841    0.799646  0.00204729
         990    0.819845    0.799666  0.00204532
         991    0.825782    0.799693  0.00204342
         992    0.824804    0.799718  0.00204152
         993    0.815484    0.799734  0.00203953
         994    0.799626    0.799734  0.00203748
         995     0.78244    0.799716   0.0020355
         996    0.772099    0.799689  0.00203365
         997    0.775477    0.799664  0.00203175
         998    0.790276    0.799655  0.00202974
         999    0.805014     0.79966  0.00202771
        1000    0.808455    0.799669   0.0020257
        1001    0.795321    0.799665  0.00202369
        1002    0.767249    0.799632  0.00202192
        1003    0.733374    0.799566  0.00202099
        1004    0.707524    0.799475  0.00202105
        1005     0.70004    0.799376  0.00202146
        1006    0.709599    0.799287  0.00202142
        1007    0.726099    0.799214  0.00202072
        1008     0.74262    0.799158   0.0020195
        1009    0.759341    0.799118  0.00201788
        1010    0.778254    0.799098  0.00201599
        1011    0.799368    0.799098  0.00201399
        1012    0.821014     0.79912  0.00201212
        1013    0.841579    0.799161  0.00201057
        1014    0.860099    0.799222  0.00200949
        1015    0.875345    0.799297   0.0020089
        1016    0.885159    0.799381   0.0020087
        1017    0.887474    0.799468   0.0020086
        1018    0.881707    0.799548  0.00200825
        1019    0.868313    0.799616  0.00200741
        1020    0.848239    0.799664  0.00200601
        1021    0.824319    0.799688  0.00200419
        1022    0.802023     0.79969  0.00200223
        1023    0.786956    0.799678  0.00200031
        1024    0.782626    0.799661  0.00199843
        1025    0.790173    0.799652   0.0019965
        1026     0.80538    0.799657  0.00199456
        1027    0.818118    0.799675   0.0019927
        1028    0.818334    0.799693  0.00199084
        1029    0.802343    0.799696  0.00198891
        1030    0.775845    0.799673  0.00198711
        1031    0.751772    0.799626  0.00198573
        1032    0.741553     0.79957   0.0019846
        1033     0.74727    0.799519  0.00198333
        1034    0.763805    0.799485  0.00198171
        1035    0.784205     0.79947  0.00197985
        1036    0.800379    0.799471  0.00197794
        1037    0.805657    0.799477  0.00197604
        1038    0.800192    0.799478  0.00197414
        1039    0.791441     0.79947  0.00197225
        1040    0.789143     0.79946  0.00197038
        1041    0.798845    0.799459  0.00196849
        1042    0.818749    0.799478  0.00196669
        1043    0.841305    0.799518  0.00196521
        1044    0.856473    0.799573  0.00196408
        1045    0.855027    0.799626  0.00196292
        1046    0.833317    0.799658  0.00196131
        1047    0.797898    0.799656  0.00195944
        1048    0.763613    0.799622  0.00195787
        1049    0.743132    0.799568  0.00195674
        1050     0.73817    0.799509  0.00195575
        1051     0.74211    0.799455  0.00195465
        1052    0.748324    0.799406   0.0019534
        1053    0.754148    0.799363  0.00195202
        1054    0.760591    0.799327  0.00195051
        1055    0.770582    0.799299  0.00194885
        1056    0.785757    0.799286  0.00194705
        1057    0.804855    0.799292  0.00194521
        1058    0.825142    0.799316  0.00194353
        1059    0.843975    0.799358  0.00194215
        1060    0.859166    0.799415  0.00194114
        1061     0.86855     0.79948   0.0019404
        1062     0.87013    0.799546  0.00193972
        1063    0.863803    0.799607  0.00193883
        1064    0.852988    0.799657  0.00193766
        1065    0.842081    0.799697  0.00193625
        1066    0.831254    0.799726  0.00193466
        1067    0.816615    0.799742  0.00193291
        1068    0.796453    0.799739   0.0019311
        1069    0.778224    0.799719   0.0019294
        1070     0.77533    0.799696  0.00192773
        1071    0.789227    0.799687  0.00192596
        1072    0.805743    0.799692  0.00192417
        1073    0.811071    0.799703  0.00192241
        1074    0.799717    0.799703  0.00192062
        1075    0.774539    0.799679  0.00191897
        1076    0.746584     0.79963  0.00191782
        1077    0.731174    0.799566   0.0019171
        1078    0.737959    0.799509  0.00191617
        1079    0.763867    0.799476  0.00191468
        1080    0.797594    0.799475  0.00191291
        1081    0.828175    0.799501  0.00191132
        1082    0.848558    0.799546  0.00191009
        1083    0.855748    0.799598  0.00190903
        1084    0.849784    0.799645  0.00190783
        1085    0.832471    0.799675  0.00190631
        1086    0.806645    0.799681  0.00190457
        1087    0.775489    0.799659  0.00190295
        1088    0.742234    0.799606  0.00190193
        1089    0.711137    0.799525  0.00190192
        1090    0.687991    0.799423  0.00190292
        1091    0.677498    0.799311  0.00190446
        1092    0.679969    0.799202  0.00190585
        1093    0.692759    0.799104  0.00190659
        1094    0.713428    0.799026  0.00190646
        1095    0.739999    0.798972  0.00190548
        1096    0.771089    0.798947  0.00190391
        1097    0.805272    0.798952  0.00190218
        1098    0.839355    0.798989   0.0019008
        1099    0.868817    0.799053  0.00190014
        1100    0.890135    0.799136  0.00190021
        1101    0.902287    0.799229  0.00190079
        1102    0.907013    0.799327  0.00190158
        1103    0.907507    0.799425  0.00190239
        1104    0.905268    0.799521  0.00190308
        1105     0.89885    0.799611  0.00190348
        1106    0.886646     0.79969  0.00190338
        1107     0.87003    0.799753  0.00190272
        1108    0.852543    0.799801   0.0019016
        1109    0.836262    0.799834  0.00190017
        1110    0.820155    0.799852  0.00189855
        1111    0.801847    0.799854  0.00189684
        1112    0.780901    0.799837  0.00189521
        1113    0.761009    0.799802  0.00189383
        1114    0.748911    0.799756  0.00189268
        1115    0.749614    0.799711  0.00189152
        1116    0.761697    0.799677  0.00189013
        1117    0.777646    0.799657  0.00188854
        1118    0.788488    0.799647  0.00188688
        1119    0.788258    0.799637  0.00188522
        1120    0.776552    0.799617  0.00188365
        1121     0.75869     0.79958  0.00188232
        1122    0.742307    0.799529  0.00188134
        1123    0.733203     0.79947  0.00188059
        1124    0.735161    0.799413  0.00187978
        1125    0.751508     0.79937   0.0018786
        1126    0.782484    0.799355  0.00187699
        1127    0.820633    0.799374  0.00187542
        1128    0.852478    0.799421  0.00187434
        1129     0.86692    0.799481  0.00187364
        1130    0.861432    0.799536  0.00187278
        1131    0.841321    0.799573  0.00187149
        1132    0.814828    0.799586  0.00186989
        1133    0.788774    0.799577  0.00186826
        1134    0.767844    0.799549  0.00186682
        1135    0.756402    0.799511  0.00186556
        1136    0.757481    0.799474  0.00186429
        1137    0.769109    0.799447  0.00186284
        1138    0.785281    0.799434  0.00186124
        1139    0.800345    0.799435  0.00185961
        1140    0.810155    0.799445    0.001858
        1141    0.811667    0.799455  0.00185641
        1142    0.804044    0.799459  0.00185478
        1143    0.789693    0.799451  0.00185318
        1144    0.773413    0.799428   0.0018517
        1145    0.760512    0.799394   0.0018504
        1146    0.755208    0.799356  0.00184918
        1147     0.75927    0.799321   0.0018479
        1148    0.771142    0.799296  0.00184645
        1149    0.786936    0.799285  0.00184488
        1150    0.802598    0.799288  0.00184328
        1151    0.814912    0.799302  0.00184173
        1152    0.822226    0.799322  0.00184023
        1153    0.825713    0.799345  0.00183878
        1154    0.828399     0.79937  0.00183736
        1155    0.832301    0.799398  0.00183599
        1156    0.837406    0.799431   0.0018347
        1157    0.842629    0.799468  0.00183349
        1158    0.846086    0.799509  0.00183235
        1159    0.845738    0.799549   0.0018312
        1160    0.841425    0.799585  0.00182998
        1161     0.83461    0.799615  0.00182865
        1162    0.825608    0.799637  0.00182721
        1163    0.813067    0.799649  0.00182568
        1164     0.79548    0.799645  0.00182411
        1165    0.775005    0.799624  0.00182267
        1166    0.761344    0.799591   0.0018214
        1167    0.762304    0.799559  0.00182012
        1168    0.772386    0.799536  0.00181871
        1169    0.782325    0.799521  0.00181722
        1170    0.789254    0.799512  0.00181569
        1171    0.793453    0.799507  0.00181414
        1172    0.796351    0.799505   0.0018126
        1173    0.799973    0.799505  0.00181105
        1174    0.804087    0.799509  0.00180951
        1175    0.806622    0.799515  0.00180798
        1176    0.807343    0.799522  0.00180646
        1177    0.808552    0.799529  0.00180494
        1178     0.81259     0.79954  0.00180344
        1179    0.820529    0.799558    0.001802
        1180    0.832411    0.799586  0.00180069
        1181    0.846041    0.799625  0.00179959
        1182    0.855132    0.799672  0.00179868
        1183    0.852516    0.799717  0.00179772
        1184    0.836127    0.799748  0.00179646
        1185    0.810286    0.799757  0.00179497
        1186    0.782359    0.799742  0.00179351
        1187    0.759455    0.799708  0.00179232
        1188    0.746659    0.799663  0.00179137
        1189    0.745187    0.799618  0.00179045
        1190    0.751098    0.799577  0.00178941
        1191    0.758591    0.799542  0.00178824
        1192    0.765198    0.799514  0.00178697
        1193    0.772067    0.799491  0.00178562
        1194    0.780866    0.799475  0.00178419
        1195    0.791942    0.799469  0.00178271
        1196    0.803764    0.799472  0.00178122
        1197    0.812802    0.799483  0.00177977
        1198    0.815319    0.799497  0.00177833
        1199    0.810902    0.799506  0.00177688
        1200    0.803741     0.79951   0.0017754
        1201    0.799196    0.799509  0.00177392
        1202    0.799165    0.799509  0.00177245
        1203    0.801936    0.799511  0.00177097
        1204    0.805656    0.799516  0.00176951
        1205    0.808598    0.799524  0.00176806
        1206    0.807292     0.79953   0.0017666
        1207    0.798966     0.79953  0.00176514
        1208    0.786346    0.799519  0.00176371
        1209    0.776499      0.7995  0.00176236
        1210    0.774007    0.799479  0.00176103
        1211    0.777565    0.799461  0.00175966
        1212    0.782544    0.799447  0.00175827
        1213    0.784896    0.799435  0.00175686
        1214    0.783553    0.799422  0.00175546
        1215    0.780763    0.799406  0.00175408
        1216    0.780372    0.799391  0.00175271
        1217    0.785506    0.799379  0.00175131
        1218    0.796477    0.799377  0.00174987
        1219     0.80933    0.799385  0.00174845
        1220    0.818223      0.7994  0.00174709
        1221    0.821857    0.799419  0.00174576
        1222    0.825698     0.79944  0.00174446
        1223    0.834967    0.799469  0.00174327
        1224    0.848004    0.799509   0.0017423
        1225    0.859228    0.799558  0.00174156
        1226    0.864765    0.799611  0.00174095
        1227    0.863143    0.799663   0.0017403
        1228    0.854565    0.799707  0.00173946
        1229    0.841631    0.799742  0.00173838
        1230    0.828732    0.799765  0.00173713
        1231    0.819261    0.799781  0.00173579
        1232    0.814067    0.799793  0.00173442
        1233    0.811627    0.799802  0.00173304
        1234    0.808671    0.799809  0.00173165
        1235    0.802391    0.799811  0.00173025
        1236    0.792677    0.799806  0.00172886
        1237    0.781738    0.799791  0.00172752
        1238    0.771179    0.799768  0.00172628
        1239    0.760663    0.799736  0.00172517
        1240    0.750868    0.799697  0.00172423
        1241    0.745266    0.799653   0.0017234
        1242    0.748115    0.799612  0.00172251
        1243     0.76158    0.799581   0.0017214
        1244    0.782827    0.799568  0.00172007
        1245    0.803436    0.799571  0.00171869
        1246    0.814068    0.799582  0.00171735
        1247    0.810923    0.799591    0.001716
        1248    0.797549     0.79959  0.00171462
        1249    0.780939    0.799575  0.00171331
        1250    0.766435    0.799548  0.00171215
        1251    0.755984    0.799513  0.00171113
        1252    0.750111    0.799474  0.00171022
        1253    0.750383    0.799435  0.00170931
        1254    0.759813    0.799403  0.00170824
        1255    0.780669    0.799388  0.00170694
        1256    0.811268    0.799398  0.00170561
        1257    0.844628    0.799434  0.00170463
        1258     0.87002     0.79949   0.0017042
        1259    0.876594    0.799551  0.00170394
        1260    0.857923    0.799597  0.00170322
        1261    0.815439     0.79961  0.00170192
        1262    0.759307    0.799578  0.00170087
        1263    0.706458    0.799504  0.00170112
        1264    0.675411    0.799406   0.0017026
        1265    0.678473    0.799311  0.00170394
        1266    0.714343    0.799243  0.00170391
        1267    0.768555    0.799219  0.00170274
        1268    0.823086    0.799238   0.0017015
        1269    0.864692     0.79929  0.00170094
        1270    0.886462    0.799358  0.00170099
        1271    0.887173    0.799427  0.00170105
        1272    0.871206    0.799484  0.00170065
        1273    0.846575    0.799521  0.00169972
        1274    0.822813    0.799539  0.00169848
        1275    0.810456    0.799548  0.00169717
        1276     0.81629    0.799561  0.00169589
        1277    0.837461     0.79959  0.00169482
        1278    0.863395     0.79964  0.00169423
        1279    0.882633    0.799705  0.00169415
        1280    0.887092    0.799773   0.0016942
        1281    0.872894    0.799831  0.00169384
        1282    0.840833    0.799863  0.00169282
        1283    0.796973     0.79986   0.0016915
        1284    0.752078    0.799823   0.0016906
        1285    0.718446     0.79976  0.00169047
        1286    0.704658    0.799686  0.00169077
        1287    0.711581    0.799617  0.00169084
        1288    0.733157    0.799566  0.00169031
        1289    0.760788    0.799536  0.00168927
        1290    0.786857    0.799526  0.00168799
        1291    0.806069    0.799531  0.00168669
        1292    0.815755    0.799543  0.00168543
        1293    0.815759    0.799556  0.00168417
        1294    0.807829    0.799562  0.00168288
        1295    0.795094    0.799559  0.00168159
        1296    0.782478    0.799546  0.00168034
        1297    0.776252    0.799528  0.00167914
        1298    0.780301    0.799513  0.00167791
        1299    0.791759    0.799507  0.00167663
        1300    0.801661    0.799509  0.00167534
        1301     0.80123     0.79951  0.00167406
        1302    0.788584    0.799502  0.00167279
        1303    0.770425    0.799479  0.00167166
        1304    0.756484    0.799446   0.0016707
        1305    0.752491     0.79941  0.00166981
        1306     0.75956     0.79938  0.00166881
        1307    0.776494    0.799362  0.00166762
        1308    0.799837    0.799363  0.00166635
        1309    0.824137    0.799382  0.00166518
        1310    0.844727    0.799416  0.00166427
        1311     0.85976    0.799462  0.00166364
        1312    0.867164    0.799514  0.00166317
        1313     0.86196    0.799561  0.00166258
        1314    0.841042    0.799593  0.00166162
        1315    0.809647    0.799601  0.00166037
        1316    0.781441    0.799587  0.00165917
        1317      0.7717    0.799566  0.00165804
        1318    0.787781    0.799557  0.00165681
        1319     0.82364    0.799575  0.00165565
        1320    0.862975    0.799623   0.0016551
        1321    0.888894    0.799691  0.00165522
        1322    0.892886    0.799761  0.00165547
        1323    0.877558     0.79982  0.00165526
        1324    0.852802     0.79986   0.0016545
        1325    0.828835    0.799882  0.00165339
        1326     0.81085     0.79989  0.00165217
        1327    0.798178    0.799889  0.00165092
        1328    0.787786     0.79988   0.0016497
        1329    0.777727    0.799863  0.00164855
        1330    0.767402    0.799839  0.00164749
        1331     0.75698    0.799806  0.00164656
        1332    0.747774    0.799767  0.00164579
        1333    0.743354    0.799725   0.0016451
        1334     0.74994    0.799688  0.00164429
        1335    0.771251    0.799666   0.0016432
        1336    0.800112    0.799667  0.00164197
        1337    0.821381    0.799683  0.00164082
        1338    0.824386    0.799701   0.0016397
        1339    0.808788    0.799708  0.00163849
        1340     0.78102    0.799694  0.00163732
        1341    0.748551    0.799656  0.00163655
        1342    0.718078    0.799595  0.00163646
        1343    0.697194    0.799519  0.00163701
        1344    0.693494     0.79944  0.00163769
        1345    0.709679    0.799373  0.00163784
        1346    0.740542     0.79933   0.0016372
        1347    0.775131    0.799312  0.00163609
        1348    0.802996    0.799314  0.00163487
        1349    0.819435    0.799329  0.00163373
        1350    0.825303    0.799349  0.00163263
        1351     0.82363    0.799367  0.00163152
        1352    0.817621     0.79938  0.00163037
        1353    0.810784    0.799389  0.00162919
        1354    0.805928    0.799393  0.00162799
        1355    0.803432    0.799396  0.00162679
        1356    0.802337    0.799399   0.0016256
        1357    0.802729    0.799401   0.0016244
        1358    0.805344    0.799405  0.00162321
        1359    0.809676    0.799413  0.00162203
        1360    0.814333    0.799424  0.00162088
        1361    0.818762    0.799438  0.00161975
        1362    0.823345    0.799456  0.00161865
        1363    0.828394    0.799477  0.00161761
        1364    0.833925    0.799502  0.00161662
        1365    0.839983    0.799532  0.00161571
        1366    0.846731    0.799566  0.00161489
        1367    0.852979    0.799605  0.00161418
        1368    0.854647    0.799646   0.0016135
        1369     0.84705     0.79968   0.0016127
        1370      0.8298    0.799702  0.00161167
        1371    0.809284    0.799709  0.00161051
        1372    0.794663    0.799706  0.00160934
        1373    0.790934    0.799699  0.00160818
        1374    0.796433    0.799697  0.00160701
        1375    0.805905    0.799701  0.00160585
        1376    0.814427    0.799712  0.00160472
        1377    0.818767    0.799726  0.00160361
        1378    0.816731    0.799738   0.0016025
        1379    0.806727    0.799743  0.00160134
        1380    0.789384    0.799736   0.0016002
        1381     0.76856    0.799713   0.0015992
        1382    0.748088    0.799676  0.00159848
        1383    0.729028    0.799625  0.00159814
        1384    0.712184    0.799562  0.00159823
        1385    0.700436     0.79949  0.00159868
        1386    0.697366    0.799416  0.00159922
        1387    0.704201    0.799348  0.00159954
        1388    0.717623    0.799289  0.00159947
        1389    0.730829    0.799239  0.00159908
        1390    0.737459    0.799195  0.00159855
        1391    0.735356    0.799149  0.00159806
        1392    0.727766    0.799098  0.00159773
        1393    0.722156    0.799043  0.00159754
        1394     0.72708    0.798991  0.00159723
        1395    0.748212    0.798955   0.0015965
        1396    0.785471    0.798945  0.00159538
        1397    0.832752    0.798969  0.00159443
        1398    0.880186    0.799027  0.00159434
        1399    0.917667    0.799112  0.00159546
        1400    0.938471    0.799212  0.00159742
        1401    0.941206    0.799313  0.00159949
        1402    0.929376    0.799406  0.00160104
        1403    0.908539    0.799484  0.00160179
        1404    0.882316    0.799543  0.00160173
        1405    0.851166    0.799579  0.00160101
        1406    0.816382    0.799591  0.00159992
        1407    0.785216    0.799581  0.00159881
        1408    0.767598    0.799558  0.00159784
        1409    0.765933    0.799534  0.00159688
        1410    0.774509    0.799517  0.00159585
        1411     0.78728    0.799508  0.00159474
        1412    0.801153    0.799509  0.00159361
        1413    0.815789    0.799521  0.00159253
        1414    0.832024    0.799544  0.00159157
        1415    0.848924    0.799579  0.00159083
        1416     0.86204    0.799623  0.00159031
        1417    0.864612    0.799669  0.00158985
        1418    0.851596    0.799705  0.00158915
        1419    0.824429    0.799723  0.00158813
        1420    0.791911    0.799717  0.00158702
        1421    0.765278    0.799693  0.00158609
        1422    0.751405    0.799659  0.00158534
        1423    0.750188    0.799624   0.0015846
        1424    0.756585    0.799594  0.00158378
        1425    0.764377    0.799569  0.00158286
        1426    0.770005    0.799548  0.00158189
        1427     0.77314     0.79953  0.00158089
        1428    0.773326    0.799512  0.00157988
        1429    0.768708     0.79949  0.00157893
        1430    0.759144    0.799462  0.00157807
        1431    0.748244    0.799426  0.00157738
        1432    0.741927    0.799386  0.00157679
        1433    0.747223    0.799349  0.00157611
        1434    0.770846     0.79933  0.00157513
        1435    0.811491    0.799338  0.00157406
        1436    0.856478    0.799378  0.00157346
        1437     0.89089    0.799442  0.00157366
        1438    0.906326    0.799516  0.00157432
        1439    0.902727    0.799588  0.00157486
        1440    0.885648    0.799647   0.0015749
        1441    0.862612    0.799691  0.00157441
        1442    0.840815     0.79972  0.00157358
        1443    0.825842    0.799738  0.00157259
        1444     0.82038    0.799752  0.00157157
        1445    0.823518    0.799768  0.00157056
        1446    0.831449     0.79979  0.00156963
        1447    0.839267    0.799818  0.00156878
        1448     0.84273    0.799847  0.00156798
        1449    0.839524    0.799875  0.00156714
        1450    0.829545    0.799895  0.00156619
        1451    0.813804    0.799905  0.00156514
        1452      0.7932      0.7999  0.00156407
        1453    0.768483    0.799878  0.00156314
        1454    0.741405    0.799838  0.00156258
        1455    0.715212     0.79978  0.00156259
        1456    0.693554    0.799707  0.00156322
        1457    0.679419    0.799625  0.00156433
        1458    0.676232     0.79954  0.00156554
        1459    0.688921    0.799464   0.0015663
        1460    0.717101    0.799408  0.00156625
        1461    0.750139    0.799374  0.00156554
        1462    0.777558    0.799359  0.00156454
        1463     0.79696    0.799357  0.00156347
        1464    0.810521    0.799365  0.00156242
        1465    0.821031     0.79938  0.00156142
        1466    0.830751    0.799401   0.0015605
        1467    0.840742    0.799429  0.00155969
        1468    0.850347    0.799464  0.00155902
        1469    0.857589    0.799504  0.00155846
        1470    0.860176    0.799545  0.00155794
        1471    0.856468    0.799584  0.00155737
        1472    0.847318    0.799616  0.00155665
        1473     0.83661    0.799641  0.00155579
        1474    0.827662     0.79966  0.00155485
        1475    0.819539    0.799674  0.00155386
        1476    0.808628     0.79968  0.00155282
        1477    0.793916    0.799676  0.00155177
        1478    0.779522    0.799662  0.00155078
        1479    0.771262    0.799643  0.00154985
        1480    0.770369    0.799623  0.00154893
        1481    0.772474    0.799605  0.00154799
        1482    0.773631    0.799587  0.00154705
        1483    0.774329     0.79957   0.0015461
        1484    0.776533    0.799555  0.00154513
        1485     0.78032    0.799542  0.00154415
        1486      0.7851    0.799532  0.00154314
        1487    0.791755    0.799527  0.00154211
        1488    0.801565    0.799528  0.00154107
        1489    0.814289    0.799538  0.00154007
        1490    0.827996    0.799557  0.00153915
        1491    0.840079    0.799584  0.00153836
        1492    0.848205    0.799617  0.00153768
        1493    0.850677    0.799651  0.00153703
        1494    0.846433    0.799683  0.00153632
        1495    0.835151    0.799706  0.00153547
        1496    0.817864    0.799718  0.00153449
        1497    0.797103    0.799717  0.00153347
        1498    0.776461    0.799701  0.00153253
        1499    0.760351    0.799675  0.00153173
        1500    0.752729    0.799644  0.00153103
        1501    0.753608    0.799613  0.00153031
        1502    0.758052    0.799585  0.00152954
        1503    0.761236     0.79956  0.00152874
        1504    0.763189    0.799536  0.00152791
        1505    0.767033    0.799514  0.00152705
        1506    0.774695    0.799497  0.00152613
        1507     0.78593    0.799488  0.00152514
        1508    0.799906    0.799489  0.00152413
        1509    0.815063    0.799499  0.00152315
        1510    0.827969    0.799518  0.00152226
        1511    0.834969    0.799541  0.00152144
        1512    0.834944    0.799565  0.00152061
        1513    0.829786    0.799585  0.00151974
        1514    0.823767    0.799601  0.00151882
        1515     0.82229    0.799616  0.00151789
        1516    0.828133    0.799635    0.001517
        1517    0.838985     0.79966  0.00151622
        1518    0.849332    0.799693  0.00151558
        1519     0.85352    0.799729  0.00151499
        1520    0.848138     0.79976  0.00151433
        1521    0.833549    0.799783   0.0015135
        1522    0.814296    0.799792  0.00151254
        1523    0.796831     0.79979  0.00151154
        1524    0.784877     0.79978  0.00151058
        1525    0.777424    0.799766  0.00150966
        1526    0.771458    0.799747  0.00150879
        1527    0.765626    0.799725  0.00150797
        1528    0.761384      0.7997  0.00150719
        1529    0.761257    0.799675  0.00150641
        1530    0.766116    0.799653  0.00150559
        1531    0.774053    0.799636   0.0015047
        1532     0.78197    0.799625  0.00150376
        1533    0.787899    0.799617   0.0015028
        1534    0.791412    0.799612  0.00150183
        1535    0.793022    0.799607  0.00150085
        1536    0.794262    0.799604  0.00149988
        1537    0.797306    0.799602  0.00149891
        1538    0.803298    0.799605  0.00149793
        1539    0.811209    0.799612  0.00149698
        1540    0.818951    0.799625  0.00149606
        1541    0.824985    0.799641  0.00149518
        1542    0.828705     0.79966  0.00149433
        1543    0.830327     0.79968  0.00149349
        1544     0.83053      0.7997  0.00149266
        1545    0.829742    0.799719  0.00149182
        1546    0.827679    0.799737  0.00149096
        1547    0.823758    0.799753  0.00149008
        1548    0.817474    0.799764  0.00148916
        1549    0.808225     0.79977  0.00148821
        1550    0.795672    0.799767  0.00148725
        1551    0.780857    0.799755  0.00148634
        1552    0.767138    0.799734  0.00148554
        1553      0.7591    0.799708  0.00148481
        1554    0.759232    0.799682  0.00148408
        1555    0.764889    0.799659   0.0014833
        1556    0.769274     0.79964  0.00148247
        1557    0.767218    0.799619  0.00148167
        1558    0.760008    0.799594  0.00148093
        1559    0.753923    0.799564  0.00148027
        1560    0.754467    0.799535  0.00147961
        1561    0.763246    0.799512  0.00147884
        1562    0.778788    0.799499  0.00147795
        1563    0.797601    0.799498  0.00147701
        1564    0.815474    0.799508   0.0014761
        1565    0.828766    0.799527  0.00147527
        1566    0.834526    0.799549   0.0014745
        1567    0.830732    0.799569   0.0014737
        1568    0.817286     0.79958   0.0014728
        1569    0.797113    0.799579  0.00147186
        1570     0.77656    0.799564    0.001471
        1571    0.763169    0.799541  0.00147024
        1572    0.761352    0.799516  0.00146951
        1573    0.769977    0.799498  0.00146869
        1574    0.784021    0.799488  0.00146779
        1575    0.798258    0.799487  0.00146686
        1576    0.809731    0.799494  0.00146595
        1577    0.817421    0.799505  0.00146506
        1578    0.820325    0.799518  0.00146419
        1579    0.817221    0.799529  0.00146331
        1580    0.808639    0.799535  0.00146239
        1581    0.797578    0.799534  0.00146147
        1582    0.788341    0.799527  0.00146056
        1583    0.784691    0.799517  0.00145967
        1584    0.787419     0.79951  0.00145877
        1585    0.793196    0.799506  0.00145785
        1586    0.796574    0.799504  0.00145693
        1587    0.793925      0.7995  0.00145602
        1588    0.787063    0.799493  0.00145512
        1589    0.782816    0.799482  0.00145425
        1590    0.786489    0.799474  0.00145335
        1591    0.796839    0.799472  0.00145244
        1592     0.80895    0.799478  0.00145154
        1593    0.819196    0.799491  0.00145068
        1594    0.827738    0.799508  0.00144988
        1595    0.838378    0.799533  0.00144918
        1596    0.854642    0.799567  0.00144868
        1597    0.874743    0.799614  0.00144854
        1598    0.891066    0.799672  0.00144876
        1599    0.894532    0.799731  0.00144907
        1600    0.880192    0.799781  0.00144904
        1601    0.851562    0.799814  0.00144849
        1602    0.819914    0.799826  0.00144764
        1603    0.796927    0.799824  0.00144674
        1604    0.786849    0.799816  0.00144586
        1605    0.785608    0.799807  0.00144499
        1606    0.785541    0.799798  0.00144411
        1607    0.780386    0.799786  0.00144327
        1608    0.768264    0.799767   0.0014425
        1609    0.752152    0.799737  0.00144191
        1610    0.737603    0.799699  0.00144153
        1611    0.728893    0.799655  0.00144131
        1612    0.727087     0.79961  0.00144111
        1613    0.731327    0.799567  0.00144084
        1614    0.740448    0.799531  0.00144041
        1615     0.75237    0.799501  0.00143982
        1616    0.763094    0.799479   0.0014391
        1617    0.768526     0.79946  0.00143834
        1618    0.767845     0.79944  0.00143759
        1619    0.764509    0.799419  0.00143686
        1620    0.764017    0.799397  0.00143614
        1621    0.770487    0.799379  0.00143536
        1622    0.783806    0.799369  0.00143451
        1623    0.799319    0.799369  0.00143363
        1624     0.81102    0.799377  0.00143276
        1625    0.815431    0.799386  0.00143191
        1626    0.813044    0.799395  0.00143106
        1627    0.807185      0.7994  0.00143019
        1628    0.801862    0.799401  0.00142931
        1629      0.8001    0.799402  0.00142843
        1630    0.802898    0.799404  0.00142756
        1631    0.809698     0.79941   0.0014267
        1632    0.820265    0.799423  0.00142588
        1633    0.833247    0.799443  0.00142516
        1634    0.843587     0.79947  0.00142454
        1635    0.846231    0.799499  0.00142396
        1636    0.840532    0.799524  0.00142331
        1637    0.829308    0.799542  0.00142255
        1638    0.816207    0.799553  0.00142172
        1639       0.804    0.799555  0.00142086
        1640    0.793934    0.799552  0.00141999
        1641    0.786432    0.799544  0.00141915
        1642    0.782438    0.799533  0.00141832
        1643      0.7833    0.799524   0.0014175
        1644    0.789335    0.799517  0.00141665
        1645    0.799493    0.799517  0.00141579
        1646    0.811954    0.799525  0.00141495
        1647    0.823875     0.79954  0.00141416
        1648    0.831727    0.799559  0.00141344
        1649    0.833623     0.79958  0.00141273
        1650    0.830775    0.799599  0.00141201
        1651    0.826223    0.799615  0.00141124
        1652    0.822263    0.799629  0.00141045
        1653     0.81899     0.79964  0.00140965
        1654    0.814867    0.799649  0.00140883
        1655     0.80785    0.799654  0.00140798
