1 0.658763 0.147091
2 -0.730216 -0.386694
3 -0.736139 0.36293
4 0.668935 0.141105
5 -0.592707 0.836016
6 0.206953 -0.429274
7 -0.619951 0.963171
8 -0.825936 0.181325
9 0.793093 0.528273
10 0.0231093 0.826343
11 0.762655 -0.373129
12 0.270715 -0.291613
13 0.311342 -0.992638
14 -0.478 -0.591488
15 0.975808 0.994438
16 -0.544549 0.102703
17 0.420358 -0.784224
18 0.147511 0.524569
19 0.83327 -0.138399
20 -0.0918935 -0.962545
21 -0.139303 -0.741385
22 0.139648 0.907421
23 -0.168613 0.287213
24 0.611092 0.829468
25 -0.748876 -0.171275
26 0.63142 -0.175938
27 -0.606723 0.274979
28 -0.723506 -0.776933
29 -0.136812 -0.494349
30 0.120593 -0.400359
31 0.038876 0.0419457
32 0.587183 -0.275779
33 -0.754329 -0.216998
34 0.488551 0.0693302
