1 0 1 0 
1 100 1 0 
1 200 1 0 
1 300 1 0 
1 400 1 0 
1 500 1 0 
1 600 1 0 
1 700 1 0 
1 800 1 0 
1 900 1 0 
1 1000 1 0 
1 1100 1 0 
1 1200 1 0 
1 1300 1 0 
1 1400 1 0 
1 1500 1 0 
1 1600 1 0 
1 1700 1 0 
1 1800 1 0 
1 1900 1 0 
1 2000 1 0 
1 2100 1 0 
1 2200 1 0 
1 2300 1 0 
1 2400 1 0 
1 2500 1 0 
1 2600 1 0 
1 2700 1 0 
1 2800 1 0 
1 2900 1 0 
1 3000 1 0 
1 3100 1 0 
1 3200 1 0 
1 3300 1 0 
1 3400 1 0 
1 3500 1 0 
1 3600 1 0 
1 3700 1 0 
1 3800 1 0 
1 3900 1 0 
1 4000 1 0 
1 4100 1 0 
1 4200 1 0 
1 4300 1 0 
1 4400 1 0 
1 4500 1 0 
1 4600 1 0 
1 4700 1 0 
1 4800 1 0 
1 4900 1 0 
1 5000 1 0 
1 5100 1 0 
1 5200 1 0 
1 5300 1 0 
1 5400 1 0 
1 5500 1 0 
1 5600 1 0 
1 5700 1 0 
1 5800 1 0 
1 5900 1 0 
1 6000 1 0 
1 6100 1 0 
1 6200 1 0 
1 6300 1 0 
1 6400 1 0 
1 6500 1 0 
1 6600 1 0 
1 6700 1 0 
1 6800 1 0 
1 6900 1 0 
1 7000 1 0 
1 7100 1 0 
1 7200 1 0 
1 7300 1 0 
1 7400 1 0 
1 7500 1 0 
1 7600 1 0 
1 7700 1 0 
1 7800 1 0 
1 7900 1 0 
1 8000 1 0 
1 8100 1 0 
1 8200 1 0 
1 8300 1 0 
1 8400 1 0 
1 8500 1 0 
1 8600 1 0 
1 8700 1 0 
1 8800 1 0 
1 8900 1 0 
1 9000 1 0 
1 9100 1 0 
1 9200 1 0 
1 9300 1 0 
1 9400 1 0 
1 9500 1 0 
1 9600 1 0 
1 9700 1 0 
1 9800 1 0 
1 9900 1 0 
2 0 1.45602 0 
2 100 1.44912 0.00690073 
2 200 1.42555 0.0239065 
2 300 1.42094 0.0175207 
2 400 1.41244 0.0160176 
2 500 1.41036 0.0132416 
2 600 1.39732 0.017183 
2 700 1.39036 0.0164283 
2 800 1.40217 0.0186926 
2 900 1.40196 0.0167206 
2 1000 1.39782 0.0156796 
2 1100 1.40094 0.0146497 
2 1200 1.39921 0.0135868 
2 1300 1.39875 0.0125872 
2 1400 1.3974 0.0117963 
2 1500 1.39621 0.0110981 
2 1600 1.39932 0.0108798 
2 1700 1.40054 0.0103298 
2 1800 1.39861 0.00996031 
2 1900 1.3976 0.00950303 
2 2000 1.39939 0.00921546 
2 2100 1.40134 0.00899966 
2 2200 1.4019 0.00861767 
2 2300 1.4064 0.00939951 
2 2400 1.40321 0.00956344 
2 2500 1.40524 0.00941008 
2 2600 1.40687 0.00919964 
2 2700 1.40637 0.00887914 
2 2800 1.40736 0.00862527 
2 2900 1.40967 0.00864544 
2 3000 1.41004 0.00837027 
2 3100 1.41017 0.00810553 
2 3200 1.4103 0.00785702 
2 3300 1.40914 0.00770898 
2 3400 1.40806 0.00756386 
2 3500 1.40862 0.00737219 
2 3600 1.40516 0.00796105 
2 3700 1.40168 0.00849567 
2 3800 1.40014 0.00841694 
2 3900 1.40205 0.00842291 
2 4000 1.40234 0.00822026 
2 4100 1.40177 0.00804238 
2 4200 1.4019 0.0078541 
2 4300 1.40266 0.00771092 
2 4400 1.40307 0.00754896 
2 4500 1.40346 0.00739362 
2 4600 1.40399 0.00725384 
2 4700 1.40479 0.00714563 
2 4800 1.40395 0.00704806 
2 4900 1.40486 0.00696454 
2 5000 1.40391 0.00689224 
2 5100 1.4037 0.00676175 
2 5200 1.40403 0.00664122 
2 5300 1.40342 0.00654548 
2 5400 1.40437 0.00649617 
2 5500 1.40352 0.00643622 
2 5600 1.40395 0.00633721 
2 5700 1.40364 0.00623499 
2 5800 1.40168 0.00643207 
2 5900 1.40201 0.00633238 
2 6000 1.4029 0.00629033 
2 6100 1.40331 0.00620158 
2 6200 1.40314 0.00610461 
2 6300 1.40253 0.0060398 
2 6400 1.4027 0.00594887 
2 6500 1.40266 0.00585818 
2 6600 1.40197 0.00581114 
2 6700 1.40163 0.00573553 
2 6800 1.40108 0.00567829 
2 6900 1.40177 0.00563854 
2 7000 1.40194 0.00556132 
2 7100 1.401 0.00556374 
2 7200 1.40175 0.00553852 
2 7300 1.40154 0.0054675 
2 7400 1.40272 0.00552147 
2 7500 1.40277 0.00544865 
2 7600 1.40198 0.00543571 
2 7700 1.40214 0.00536786 
2 7800 1.40291 0.00535496 
2 7900 1.40313 0.00529258 
2 8000 1.40238 0.00528167 
2 8100 1.40226 0.00521816 
2 8200 1.40215 0.00515616 
2 8300 1.40237 0.00509949 
2 8400 1.4026 0.00504404 
2 8500 1.40257 0.00498513 
2 8600 1.40204 0.00495591 
2 8700 1.40225 0.00490414 
2 8800 1.40174 0.00487594 
2 8900 1.40234 0.00485904 
2 9000 1.40208 0.00481254 
2 9100 1.4019 0.00476329 
2 9200 1.40141 0.00473706 
2 9300 1.40155 0.00468837 
2 9400 1.40183 0.00464729 
2 9500 1.40203 0.00460308 
2 9600 1.40164 0.00457238 
2 9700 1.40184 0.00452991 
2 9800 1.40175 0.00448484 
2 9900 1.40151 0.0044459 
3 0 1.72047 0 
3 100 1.73488 0.0144103 
3 200 1.72227 0.0151043 
3 300 1.72902 0.0126368 
3 400 1.73535 0.0116578 
3 500 1.71897 0.0189454 
3 600 1.7064 0.0203594 
3 700 1.7067 0.0176343 
3 800 1.7183 0.0194002 
3 900 1.73032 0.0211075 
3 1000 1.72889 0.0191455 
3 1100 1.72867 0.0174788 
3 1200 1.72938 0.0160935 
3 1300 1.72622 0.0152297 
3 1400 1.72506 0.0142256 
3 1500 1.72477 0.0133099 
3 1600 1.72788 0.0128834 
3 1700 1.72747 0.0121536 
3 1800 1.72109 0.0131482 
3 1900 1.71441 0.0141505 
3 2000 1.71901 0.0142252 
3 2100 1.72142 0.0137754 
3 2200 1.71855 0.0134732 
3 2300 1.72489 0.0143757 
3 2400 1.72113 0.0142915 
3 2500 1.72287 0.0138405 
3 2600 1.72715 0.0139894 
3 2700 1.7248 0.013684 
3 2800 1.72759 0.0134941 
3 2900 1.73128 0.0135504 
3 3000 1.73404 0.0133918 
3 3100 1.73433 0.01297 
3 3200 1.73302 0.0126387 
3 3300 1.73231 0.012282 
3 3400 1.73097 0.0120016 
3 3500 1.73226 0.0117353 
3 3600 1.73002 0.0116322 
3 3700 1.72853 0.0114198 
3 3800 1.72802 0.0111346 
3 3900 1.72841 0.0108597 
3 4000 1.72736 0.0106437 
3 4100 1.72477 0.0107049 
3 4200 1.72587 0.0105105 
3 4300 1.72717 0.0103514 
3 4400 1.72829 0.0101807 
3 4500 1.72837 0.00995723 
3 4600 1.72833 0.00974318 
3 4700 1.72853 0.00954008 
3 4800 1.7286 0.00934363 
3 4900 1.72844 0.0091563 
3 5000 1.72817 0.00897904 
3 5100 1.72791 0.00880852 
3 5200 1.72654 0.00874866 
3 5300 1.72566 0.00862959 
3 5400 1.72609 0.00848212 
3 5500 1.72339 0.00875645 
3 5600 1.72404 0.0086263 
3 5700 1.72398 0.00847649 
3 5800 1.72035 0.00908697 
3 5900 1.7215 0.00900689 
3 6000 1.72341 0.00906322 
3 6100 1.7242 0.00895022 
3 6200 1.72329 0.00885314 
3 6300 1.72288 0.00872335 
3 6400 1.72128 0.00873655 
3 6500 1.72171 0.00861362 
3 6600 1.7216 0.00848474 
3 6700 1.71963 0.00858867 
3 6800 1.71997 0.00847039 
3 6900 1.72006 0.00834899 
3 7000 1.72095 0.00827854 
3 7100 1.71979 0.00824547 
3 7200 1.7194 0.00814119 
3 7300 1.71869 0.00806118 
3 7400 1.72036 0.00812633 
3 7500 1.71959 0.00805623 
3 7600 1.71827 0.00805827 
3 7700 1.71918 0.00800559 
3 7800 1.71992 0.00793817 
3 7900 1.71949 0.0078503 
3 8000 1.71914 0.00776066 
3 8100 1.71901 0.00766647 
3 8200 1.71875 0.00757816 
3 8300 1.71918 0.00749982 
3 8400 1.71946 0.00741661 
3 8500 1.71934 0.00733091 
3 8600 1.71804 0.00736186 
3 8700 1.71846 0.00728982 
3 8800 1.71855 0.00720798 
3 8900 1.71863 0.00712796 
3 9000 1.71916 0.00706867 
3 9100 1.7201 0.00705419 
3 9200 1.71985 0.00698233 
3 9300 1.71986 0.00690765 
3 9400 1.71992 0.00683489 
3 9500 1.72047 0.00678504 
3 9600 1.72035 0.0067158 
3 9700 1.72093 0.00667258 
3 9800 1.72027 0.00663803 
3 9900 1.72003 0.00657541 
4 0 1.94936 0 
4 100 1.97967 0.0303081 
4 200 2.00128 0.0278083 
4 300 2.01816 0.0259176 
4 400 2.01051 0.0214849 
4 500 2.00287 0.0191327 
4 600 2.00672 0.0166206 
4 700 2.00837 0.0144879 
4 800 2.01615 0.0149638 
4 900 2.02667 0.0170215 
4 1000 2.02425 0.0155863 
4 1100 2.02013 0.0148119 
4 1200 2.01858 0.0137127 
4 1300 2.01253 0.0140625 
4 1400 2.01564 0.0134549 
4 1500 2.01085 0.013465 
4 1600 2.01312 0.0128497 
4 1700 2.00551 0.0143059 
4 1800 1.9987 0.0151479 
4 1900 1.99495 0.0148539 
4 2000 1.99519 0.0141309 
4 2100 1.99653 0.0135406 
4 2200 1.99153 0.0138717 
4 2300 2.00153 0.0166264 
4 2400 1.99779 0.0163816 
4 2500 2.00326 0.0166635 
4 2600 2.00443 0.0160766 
